,fluxes
rxn01647_c2,-0.0021395493660753655
rxn00910_c1,-0.0049922818541703225
rxn03826_c2,0.001426366244048663
rxn01200_c4,0.010483339609984025
rxn03907_c4,0.17440146980878674
rxn00503_c2,-0.07930992450050775
rxn00599_c4,0.0057054649761946515
rxn05144_c4,0.0007131831220243317
rxn02287_c4,0.0007131831220243317
rxn04455_c2,-0.001426366244048663
rxn00710_c1,0.23249341655846567
rxn04970_c2,0.001426366244048663
rxn00288_c4,0.6099539180699031
rxn00763_c4,0.06546971606884984
EX_cpd00644_e0,-0.002852732488097475
rxn00470_c1,0.0007131831220243317
rxn00365_c5,0.036917321945939115
rxn04783_c5,0.151640554872209
rxn01485_c3,-0.05719457268371011
rxn05466_c6,-1.9665812014628035
rxn00917_c6,0.05772782274659147
rxn00616_c5,-5.178577941763381
rxn00239_c3,0.05844100586861576
rxn00851_c5,0.014298643170927529
rxn05233_c5,0.0028017468629024105
rxn02465_c3,-0.10612970573256347
rxn01791_c3,0.0014263662440486017
rxn00288_c5,6.293037319610854
rxn01200_c5,0.04533626476713598
rxn00907_c6,0.21971332652286418
rxn00438_c5,0.0007131831220243317
rxn01211_c4,-0.0007131831220240028
rxn00988_c4,3.3391482675684894
rxn00102_c4,-3.421887576988182
rxn03181_c1,0.014298643170927532
rxn02331_c1,-0.028597286341855058
rxn12933_c3,-0.014298643170927529
rxn12846_c1,0.11910336027495635
rxn00337_c1,0.13709492724055425
rxn03146_c4,0.028597286341855065
rxn01333_c4,-0.010483339609984025
rxn05296_c4,0.24255035749992246
rxn03893_c4,0.0007131831220243319
rxn05485_c4,0.057194572683710136
rxn05346_c1,0.0714932158546376
rxn10623_c1,0.0007131831220243317
rxn05559_c6,-1.9299034197029517
rxn08428_c1,-5.3180377629237405
rxn00649_c1,0.034897996442369406
rxn08032_c1,-1.7287287728586829
rxn03893_c3,0.0007131831220243317
rxn13850_c6,-0.057194572683710115
rxn13846_c6,-0.05719457268371012
rxn01361_c6,0.07656388989852107
rxn08689_c1,-0.0348979964423694
rxn00260_c6,0.952840966768378
rxn05467_c6,-4.357993090626656
rxn03136_c6,0.10950007170041992
rxn03408_c1,0.014298643170927529
rxn00416_c1,0.08639800954040829
rxn08333_c1,0.0014263662440486633
rxn02937_c6,0.10950007170041993
rxn08032_c6,-0.090804116457103
rxn08350_c6,-10.252778002786886
rxn02898_c1,0.0014263662440486633
rxn03137_c6,0.10950007170041993
rxn08689_c6,-0.07273198737704353
rxn01547_c1,-0.06052956960949384
rxn05544_c6,0.16149339699016452
rxn09039_c3,0.0007131831220243318
rxn09260_c6,7.548790087636413
rxn10336_c1,0.011055596799485957
rxn09330_c6,0.06304725120109149
rxn05235_c1,0.002801746862902411
rxn12512_c1,0.0014263662440484578
rxn01018_c3,0.07376214303561861
rxn00225_c6,-0.5350316017267203
rxn01117_c1,-0.02859728634185506
rxn11676_c6,0.3253212845854566
rxn05148_c5,0.0007131831220243317
rxn01517_c6,-0.0028017468629024105
rxn03146_c3,0.028597286341855065
rxn05561_c6,1.3488146847374438
rxn12224_c1,0.0007131831220243317
rxn10484_c1,0.13709492724055425
rxn01739_c1,0.0014263662440486633
rxn05293_c1,0.17440146980878676
rxn01643_c3,-0.35069532776728407
rxn05514_c1,-0.0007131831220243317
rxn10060_c1,0.0007131831220233857
rxn00600_c1,0.005705464976194653
rxn12847_c3,0.05262861679264667
rxn11946_c1,0.0007131831220243317
rxn03958_c5,-0.17440146980878676
rxn02404_c1,0.028597286341855058
rxn01465_c1,-0.23249341655846562
rxn01643_c1,-0.13709492724055425
rxn09128_c1,0.04422238719794383
rxn03536_c1,0.0007131831220243317
rxn05175_c1,0.0007131831220243317
rxn01465_c3,-0.07376214303561861
rxn01301_c3,-13.127261367421816
rxn05145_c3,0.29318638645673223
rxn01917_c2,0.10612970573256349
EX_cpd00220_e0,-0.008558197464292063
rxn08475_c4,-0.0014263662440486633
rxn01207_c4,3.333442802592294
EX_cpd00058_e0,-0.00427909873214599
rxn13659_c4,3.333442802592294
EX_cpd00305_e0,-0.004279098732145992
EX_cpd00030_e0,-0.00427909873214599
EX_cpd00034_e0,-0.00427909873214599
EX_cpd00393_e0,-0.012837296196438027
EX_cpd10516_e0,-0.005705464976194654
EX_cpd00118_e0,-0.15334285151308383
rxn09427_c4,0.08844477439588767
EX_cpd00264_e0,-0.00427909873214599
rxn10484_c4,0.1370949272405543
rxn10621_c1,0.0007131831220243317
rxn03537_c1,0.0007131831220243317
rxn01627_c1,0.005705464976194652
rxn05569_c1,-0.5243286462768664
rxn02011_c1,0.01429864317092753
rxn08376_c4,0.14446183947683242
rxn09106_c1,0.03316679039845787
rxn08153_c6,0.10612970573256347
rxn05645_c1,0.0014263662440486664
rxn08854_c6,0.12279628406962675
rxn05148_c1,0.0007131831220243317
rxn04675_c1,0.0014263662440486633
rxn02286_c1,0.014298643170927529
rxn04139_c1,0.0007131831220243318
rxn09657_c1,0.0007131831220243315
rxn00114_c6,0.07656388989852107
rxn00440_c1,0.0007131831220243317
rxn03893_c1,0.0007131831220243315
rxn12510_c1,0.001426366244048458
rxn03150_c1,0.0007131831220243317
rxn03538_c1,0.0007131831220243317
rxn01213_c1,0.016438192537000525
rxn00461_c1,0.014298643170927529
rxn00060_c1,0.0007131831220243318
rxn03393_c1,0.0007131831220243315
rxn08173_c4,5.570233638768427
rxn03909_c1,0.17440146980878676
rxn05350_c1,0.07149321585463761
rxn02897_c1,0.0007131831220243317
rxn00514_c1,0.11545564549318288
rxn00851_c1,0.014298643170927529
rxn09043_c2,0.0007131831220243318
rxn00100_c1,0.0007131831220241264
rxn10199_c2,0.014298643170927527
rxn05195_c5,0.0007131831220243317
rxn02831_c2,0.0014263662440486633
rxn01258_c2,0.001426366244048663
rxn01538_c2,0.0007131831220243346
rxn05326_c2,-0.07149321585463765
rxn05200_c4,0.002801746862902411
rxn05255_c2,0.002139549366072995
rxn10052_c2,0.0007131831220243317
rxn02832_c2,-0.0014263662440486633
rxn03910_c6,0.17440146980878682
rxn03182_c2,0.01429864317092753
rxn06076_c4,-0.0028017468629024105
rxn00117_c2,0.07376214303561868
rxn01434_c4,0.10612970573256346
rxn05467_c5,-1.7204673473904228
rxn08233_c2,0.00035659156101216583
