,fluxes
rxn08130_c6,0.0007131831220243324
rxn00064_c1,0.13994089653863725
rxn10570_c1,-0.16323472379312257
rxn05467_c1,6.636450548225078
rxn08428_c1,-10.714150659115624
rxn08032_c1,10.519324105451334
rxn08689_c1,-0.0348979964423697
rxn00612_c5,3.542274156426867
rxn00834_c6,0.05772782274659151
rxn03408_c1,0.014298643170927543
rxn01459_c6,0.0014263662440486644
rxn12642_c6,0.034099436137899446
rxn08333_c1,0.0014263662440486648
rxn02404_c1,0.02859728634185509
rxn02898_c1,0.0014263662440486648
rxn01547_c1,-0.06052956960949392
rxn10336_c1,0.01105559679948597
rxn05235_c1,0.002801746862902414
rxn01117_c1,-0.028597286341855085
rxn10623_c1,0.0007131831220243324
rxn05346_c1,0.07149321585463769
rxn10484_c1,0.13709492724055444
rxn01739_c1,0.001426366244048665
rxn05293_c1,0.17440146980878693
rxn05514_c1,-0.0007131831220243324
rxn10060_c1,0.0007131831220262084
rxn00600_c1,0.005705464976194658
rxn00416_c1,0.08639800954040837
rxn11946_c1,0.0007131831220243324
rxn12512_c1,0.0014263662440487102
rxn03893_c1,0.0007131831220243322
rxn01465_c1,-0.15592952665994478
rxn01643_c1,-0.13709492724055444
rxn09128_c1,0.04422238719794388
rxn03536_c1,0.0007131831220243325
rxn00060_c1,0.0007131831220243324
rxn09427_c4,0.08844477439588777
rxn14415_c4,-0.11880771290373379
rxn08706_c4,0.15993799025052546
rxn05175_c1,0.0007131831220243324
rxn00121_c4,-0.0007131831220242677
rxn00649_c1,0.03489799644236969
rxn12224_c1,0.0007131831220243324
rxn03537_c1,0.0007131831220243324
rxn01627_c1,0.005705464976194658
rxn08323_c4,0.057727822746591495
rxn02011_c1,0.014298643170927543
rxn09106_c1,0.03316679039845791
rxn05645_c1,0.0014263662440486633
rxn05148_c1,0.0007131831220243324
rxn04675_c1,0.0014263662440486653
rxn14412_c4,9.026928247258716
rxn01792_c4,-0.001426366244048979
rxn02286_c1,0.014298643170927544
rxn04139_c1,0.0007131831220243323
rxn09043_c2,0.0007131831220243323
rxn05316_c1,-0.02448525104545427
rxn09657_c1,0.0007131831220243323
rxn00440_c1,0.0007131831220243324
rxn01258_c2,0.0014263662440486646
EX_cpd00034_e0,-0.004279098732145994
rxn01538_c2,0.0007131831220243435
rxn05255_c2,0.0021395493660729967
rxn00747_c3,0.44051908290295544
rxn02832_c2,-0.0014263662440486648
EX_cpd00393_e0,-0.012837296196438037
rxn03182_c2,0.014298643170927543
rxn00193_c2,0.014298643170927543
rxn00117_c2,0.07376214303561879
EX_cpd10516_e0,-0.005705464976194659
rxn08233_c2,0.0003565915610121662
bio3,0.445728123519383
rxn01465_c3,-0.07376214303561875
EX_cpd00118_e0,-0.009271380586316321
rxn01466_c2,0.01643819253700054
rxn05145_c3,0.29318638645657114
EX_cpd00264_e0,-0.004279098732145994
rxn00974_c2,0.23335708783573633
rxn02008_c2,0.014298643170927544
rxn08241_c5,-0.0007131831220243324
rxn01301_c3,-12.05800109981701
EX_cpd00028_e0,-0.004279098732145993
rxn01643_c3,-0.2709891954889304
EX_cpd00254_e0,-0.004279098732145994
EX_cpd00007_e0,-0.0007131831220243324
rxn03904_c2,0.014298643170927543
rxn00248_c3,-1.4744193109670545
rxn05295_c2,0.08520832989758048
rxn00499_c3,20.050479675538163
EX_cpd00156_e0,-0.15295813020516433
EX_cpd00149_e0,-0.004279098732145994
rxn03901_c2,0.014298643170927541
rxn01637_c3,-0.10612970573256358
rxn01354_c4,0.054926075883689085
rxn05326_c2,-0.07149321585463768
rxn00392_c3,0.000713183122024333
rxn10052_c2,0.0007131831220243324
rxn01602_c4,-0.00213954936607301
rxn03241_c4,-0.014298643170927541
rxn12510_c1,0.0014263662440487102
rxn03150_c1,0.0007131831220243324
rxn03538_c1,0.0007131831220243324
rxn01213_c1,0.016438192537000542
rxn00461_c1,0.014298643170927548
rxn03393_c1,0.0007131831220243323
rxn03909_c1,0.17440146980878693
rxn02897_c1,0.0007131831220243324
rxn00851_c1,0.014298643170927541
rxn10621_c1,0.0007131831220243324
rxn01466_c1,0.016438192537000542
rxn05310_c1,-1.7626842343507325
rxn02008_c1,0.014298643170927544
rxn03904_c1,0.014298643170927543
rxn10199_c1,0.014298643170927541
rxn02831_c1,0.0014263662440486648
rxn01258_c1,0.001426366244048665
rxn02832_c1,-0.001426366244048665
rxn03164_c1,0.014298643170927543
rxn03130_c1,0.014298643170927543
rxn03395_c1,0.0007131831220243324
rxn08233_c1,0.0003565915610121662
bio2,0.445728123519383
rxn00340_c6,0.08639800954040837
rxn05319_c1,-11.31570156079838
rxn05350_c1,0.07149321585463765
rxn03891_c6,0.002139549366072997
rxn12822_c3,-7.744904547837959
rxn00029_c6,0.0028527324880973292
rxn02803_c3,0.01429864317092754
rxn05569_c1,-0.8219002905870653
rxn02774_c6,0.0007131831220243324
rxn03536_c6,0.0007131831220243325
