,fluxes
rxn01870_c6,0.02211119359897187
rxn05310_c1,-1.7626842343508653
rxn05491_c2,0.024485251045467792
rxn10199_c1,0.014298643170927498
rxn01258_c1,0.0014263662440486603
rxn03904_c1,0.014298643170927501
rxn02008_c1,0.014298643170927501
rxn02831_c1,0.0014263662440486603
rxn05211_c3,-0.5788965026035082
rxn00839_c4,0.0028017468629024053
EX_cpd00355_e0,-1.767676516205038
EX_cpd11590_e0,-0.6505088182401394
EX_cpd11584_e0,-0.20459661682739602
rxn00379_c4,-0.0007131831220243302
rxn00566_c5,0.06912444076481811
EX_cpd15605_e0,-0.667697009833285
rxn00953_c5,0.1040224372071876
rxn00260_c1,-0.5733765449574236
EX_cpd15606_e0,-0.052628616792646556
EX_cpd11583_e0,-4.191460988590084
rxn00929_c2,-0.07930992450050758
rxn00611_c2,-0.0663335807969156
EX_cpd00128_e0,-0.05495036692142764
rxn00611_c3,-0.044222387197943726
rxn02286_c3,0.0142986431709275
rxn08551_c3,0.04422238719794374
rxn00832_c3,-0.1644261475841281
rxn01106_c3,1.0801741298377427
rxn08527_c5,8.851775875130903
rxn00256_c2,-0.2333570878357892
rxn09450_c3,0.07149321585463748
rxn02011_c5,0.014298643170927498
rxn08528_c5,0.0014263662440486605
rxn00068_c3,-0.0007131831220243302
rxn05115_c3,0.1644261475841281
rxn06729_c2,0.028597286341854992
rxn00650_c3,-0.0007131831220243301
rxn08352_c5,0.016438192537000493
rxn00064_c1,0.13994089653865044
rxn01213_c2,0.016438192537000497
rxn05294_c2,0.005423040360423262
EX_cpd00063_e0,-0.004279098732145981
rxn00191_c4,3.232493960569725
rxn09202_c4,0.011055596799485933
rxn05315_c2,-0.0007131831220243302
rxn05255_c1,0.0021395493660729364
rxn00097_c4,-0.4136472415132114
rxn03907_c2,0.17440146980878649
rxn05292_c6,0.0007131831220243302
rxn00499_c3,20.05047967553816
rxn00248_c1,0.09614514202422263
rxn05485_c6,0.05719457268371
rxn00785_c5,0.07085756139997122
rxn02929_c2,-0.137094927240554
rxn00693_c5,-0.10402243720718758
rxn03909_c5,0.17440146980878649
rxn09341_c6,-0.05719457268371
rxn01465_c3,-0.07376214303561848
rxn00283_c4,0.042895929512782496
rxn03084_c5,0.0762332089615536
rxn05145_c3,0.29318638645681155
rxn03439_c5,0.014298643170927498
rxn01301_c3,-12.058001099817385
rxn02186_c2,0.15153176396111487
rxn01643_c3,-0.27098919548888045
rxn00184_c4,2.467298481165997
rxn01637_c3,-0.1061297057325632
rxn00248_c3,-1.4744193109671477
rxn00154_c3,-3.166750753796108
rxn00304_c4,0.02688084714535244
rxn05485_c1,-0.17158371805113007
rxn48583_c3,9.086192932727123
rxn12225_c6,0.00035659156101216507
rxn08291_c2,0.35653324820853277
rxn08353_c6,0.0007131831220243299
rxn09202_c5,0.011055596799485933
rxn00060_c5,0.0007131831220243301
rxn00958_c6,0.0007131831220243301
rxn09043_c6,0.00071318312202433
rxn01520_c2,0.0028017468629024053
rxn10481_c6,0.0007131831220243302
rxn05342_c2,-0.05719457268370998
rxn00692_c6,0.025486143319885454
rxn03395_c2,0.00071318312202433
rxn03893_c2,0.00071318312202433
rxn05343_c2,0.07149321585463747
rxn01790_c4,-0.001426366244048318
rxn00410_c2,0.036917321945939004
rxn00100_c5,0.0007131831220242847
rxn05651_c4,9.429726166142117
rxn00077_c4,0.0007131831220272998
rxn03436_c5,0.10402243720718758
rxn05222_c6,1.9064640030228561
rxn01388_c4,-0.0007131831220243304
rxn01333_c2,-0.044166386591313944
rxn05560_c5,-0.011055596799485935
rxn00171_c6,0.735993279797636
rxn03958_c6,-0.17440146980878646
rxn00178_c6,-1.8861575972328704
rxn01505_c6,0.05719457268371
rxn00781_c5,42.64728675303102
rxn04970_c5,0.0014263662440486605
rxn12643_c4,3.3839940036392635
rxn40037_c6,0.014298643170927501
rxn14383_c5,-0.0014263662440486605
rxn05310_c5,1.447139281060264
rxn39451_c6,-0.0142986431709275
rxn03159_c4,0.014298643170927496
EX_cpd00438_e0,-0.25189063503501263
rxn02285_c6,-0.014298643170927501
rxn00647_c4,-0.02388227504194362
rxn15467_c6,0.15295813020516363
rxn09188_c5,-0.07930992450050757
rxn05294_c6,0.005423040360423262
rxn37797_c6,0.0028017468629024053
rxn05469_c5,3.429938212057882
rxn02744_c6,1.8861575972328706
rxn01421_c6,-1.8861575972328704
rxn03003_c6,1.886157597232871
rxn01437_c6,1.8861575972328712
rxn03437_c3,0.1040224372071876
rxn00541_c1,-0.19482655366429033
rxn06723_c3,-0.028597286341854992
rxn00313_c3,0.16588643586085014
rxn08822_c1,0.04422238719794374
rxn05345_c1,0.057194572683709984
rxn08173_c1,-0.721968617709983
rxn19704_c5,-0.17440146980878646
rxn02895_c3,0.16442614758412807
rxn08647_c3,1.0801741298377425
EX_cpd00118_e0,-0.009271380586318332
rxn00146_c3,1.8773806269618896
rxn00686_c1,-0.007743043091877747
EX_cpd00137_e0,0.5774701363594597
rxn03907_c4,0.17440146980878643
rxn02914_c1,-0.2984131148341303
rxn01143_c3,0.0028017468629024053
rxn00912_c6,0.0014263662440487487
rxn00114_c3,0.28602155450074496
rxn00440_c3,0.0007131831220243302
rxn05663_c3,0.020306405789985035
rxn08088_c3,0.04422238719794375
rxn09106_c5,0.0331667903984578
rxn05561_c3,-1.2008505184737281
rxn05654_c3,0.8298704244006679
rxn00085_c1,1.232042148028509
rxn00154_c4,1.797538071786113
rxn00251_c3,-0.4826520518488952
rxn03182_c4,0.014298643170927498
rxn00340_c2,0.08639800954040809
rxn08173_c3,6.481913442505362
rxn01362_c1,-0.15592952665994428
rxn40037_c1,0.137094927240554
rxn05329_c1,0.07149321585463748
rxn02175_c1,0.0007131831220243445
rxn05317_c1,0.240683647583403
rxn04464_c5,0.0028017468629024053
rxn00504_c1,-0.07930992450050757
rxn01200_c4,0.010483339609984422
rxn00991_c4,3.2225006066490987
rxn00392_c3,0.0007131831220242678
rxn00747_c3,0.4405190829029661
rxn01116_c5,-0.14171512279994244
rxn01740_c1,-0.0014263662440486603
rxn05343_c1,0.07149321585463747
rxn00117_c1,0.03684482108967949
rxn05327_c1,-0.07149321585463747
rxn00029_c3,0.0028527324880973206
rxn06777_c3,0.014298643170927517
rxn00541_c4,0.20451039225928452
rxn09039_c4,0.0007131831220243299
rxn04783_c5,0.2463791500487507
rxn01520_c1,0.0056034937258048105
rxn05199_c1,0.09518494748668105
rxn02175_c3,0.0007131831220243565
rxn00777_c1,1.0799890507858745
rxn01575_c3,-0.10402243720718758
rxn00616_c5,-6.108527484651075
rxn00171_c4,8.959513299669323
rxn03136_c6,0.1095000717004202
rxn00917_c6,0.05772782274659132
rxn10481_c4,0.0007131831220243302
rxn00692_c4,0.09927397417504331
rxn00802_c4,0.10612970573256324
rxn00199_c1,0.9349378922508166
rxn00856_c4,0.0014263662440486607
rxn00770_c6,0.2168007973068699
rxn01204_c4,0.0014263662440486607
rxn01354_c6,-0.0028017468629024053
rxn05340_c1,-0.07149321585463747
rxn10626_c4,0.001426366244048661
rxn00077_c5,0.0007131831220245031
rxn01388_c5,-0.3903825708582344
rxn08475_c4,-0.0014263662440486605
rxn00178_c4,-3.222500606649098
rxn03958_c4,-0.1744014698087864
rxn00612_c6,0.2503903655028765
rxn00551_c4,-0.017139064788449142
rxn01361_c6,0.07656388989852093
rxn00851_c5,0.014298643170927498
rxn02937_c6,0.1095000717004202
rxn01207_c4,3.2225006066490995
rxn00260_c6,0.02009303575670721
rxn05466_c6,-2.9996447558242814
rxn09188_c6,-0.9057253244194317
rxn05467_c6,-3.8703450816964575
rxn05469_c6,6.4262419305543474
rxn01917_c2,0.10612970573256328
rxn00935_c2,0.1004242407563686
rxn00154_c2,-5.554650676780813
rxn00542_c2,9.674905369229753
rxn00364_c2,0.23616554654909927
rxn00378_c6,-8.527560797158326
rxn10626_c2,0.00142636624404866
rxn05488_c6,-2.09181542520053
rxn00856_c2,0.0014263662440486596
rxn05559_c6,-2.1988498180353924
rxn05296_c2,0.24255035749992193
rxn00364_c3,0.25097167489606637
rxn01204_c2,0.0014263662440486598
rxn05322_c2,-0.07149321585463747
rxn13850_c6,-0.05719457268370998
rxn05485_c2,0.05719457268371
EX_cpd00048_e0,0.10267933296734316
rxn13846_c6,-0.05719457268370999
rxn00836_c2,-0.02448525104546779
rxn08153_c6,0.10612970573256326
rxn08854_c6,0.12279628406962646
EX_cpd00007_e0,-0.0007131831220243304
rxn03958_c5,-0.17440146980878649
rxn02804_c3,-0.07149321585463748
rxn03147_c5,0.07623320896155361
rxn00097_c5,1.9299319504518095
rxn00191_c5,0.11258942488376263
rxn01300_c4,0.3993369459235749
rxn00250_c5,1.5499872276323825
rxn10481_c5,0.0007131831220243302
rxn05350_c1,0.07149321585463747
rxn00256_c1,-0.9349378922508162
rxn00692_c5,0.19228068998180523
rxn00786_c4,-0.017139064788449145
rxn03908_c4,0.17440146980878646
rxn00802_c5,0.10612970573256324
rxn00102_c4,-3.3109453810449865
rxn00175_c2,7.099357133457302
rxn05536_c2,0.05997283337988442
rxn14120_c6,-0.0021395493660729802
rxn09039_c6,0.0007131831220243299
rxn10054_c6,-0.036917321945939045
rxn05520_c6,0.0007131831220243302
rxn00130_c6,-0.05177224895382888
rxn00423_c6,0.034897996442369635
rxn05544_c2,0.16149339699016413
rxn08311_c2,0.03316679039845781
rxn03910_c6,0.17440146980878649
rxn08032_c1,10.519324105451174
rxn00770_c2,0.10318869031006254
rxn00459_c2,-0.41228579952095307
rxn08428_c1,-10.714150659115463
rxn09427_c6,0.0884447743958875
rxn05514_c1,-0.0007131831220243302
rxn08475_c6,-0.0014263662440486605
rxn10484_c6,0.014298643170927501
rxn10213_c6,0.04422238719794375
rxn05293_c1,0.17440146980878646
rxn00336_c6,0.0007131831220243304
rxn10060_c1,0.0007131831220248706
rxn01019_c1,0.10612970573256325
rxn05319_c5,-14.434204051634097
rxn08475_c2,-0.0014263662440486605
rxn05488_c5,1.2004407220495503
rxn48583_c4,-4.602569908307052
rxn05559_c5,-0.8082057899379305
rxn05195_c5,0.0007131831220243302
rxn05467_c5,-1.0736577155862228
rxn00502_c4,-0.0014263662440483179
rxn00692_c1,-0.17525686561714307
rxn00599_c4,0.005705464976194641
rxn01434_c4,0.10612970573256325
rxn12850_c5,0.1205297265190048
rxn02476_c1,0.0014263662440486603
rxn05144_c4,0.0007131831220243302
rxn02287_c4,0.0007131831220243302
rxn01512_c1,0.0035149299849272756
rxn00288_c4,0.7903603907673966
rxn01669_c5,0.0007131831220243302
EX_cpd00644_e0,-0.001426366244048878
rxn09069_c4,0.22387316640598853
rxn00346_c1,0.0014263662440486872
rxn00802_c1,0.10612970573256324
rxn12850_c4,0.12052972651900479
rxn00912_c4,0.0014263662440483179
rxn12510_c4,0.001426366244048318
rxn03146_c4,0.028597286341854992
rxn05233_c5,0.0028017468629024053
rxn00283_c3,0.028597286341854995
rxn05325_c2,-0.07149321585463747
rxn03893_c4,0.00071318312202433
rxn01200_c5,0.07085756139997122
rxn00184_c3,-2.421399020807331
rxn00438_c5,0.0007131831220243302
rxn00288_c5,7.222986862498546
rxn02155_c3,-4.5199700935241625
rxn00988_c4,3.228206071625293
rxn01434_c5,0.10612970573256325
rxn01333_c4,-0.010483339609984422
rxn01446_c1,-0.06052956960949376
rxn12225_c2,0.00035659156101216507
rxn02264_c2,0.0007131831220243302
rxn02898_c2,0.00142636624404866
EX_cpd00156_e0,-0.15295813020516316
rxn08333_c2,0.00142636624404866
EX_cpd00028_e0,-0.004279098732145981
rxn05514_c2,-0.0007131831220243302
rxn10481_c2,0.0007131831220243302
rxn00029_c1,0.0028527324880973206
rxn03181_c2,0.014298643170927498
rxn02405_c1,0.028597286341855
rxn01211_c4,-0.10421527040410383
rxn05296_c4,0.24255035749992193
rxn05485_c4,0.05719457268371008
rxn09037_c3,0.002139549366072986
rxn43581_c3,-0.17440146980878646
rxn00799_c1,-0.10042424075636862
rxn08241_c3,-0.0007131831220243302
rxn03181_c6,0.0142986431709275
rxn08032_c6,-0.8267973962547387
rxn05340_c2,-0.07149321585463747
rxn05144_c5,0.0007131831220243302
rxn08350_c6,-11.552285996191731
rxn03137_c6,0.1095000717004202
rxn08689_c6,-0.06171626597661719
rxn05544_c6,0.16149339699016416
rxn09260_c6,8.65840150389976
rxn00225_c6,-1.7335243924059736
rxn05561_c6,1.2008505184737037
rxn00364_c6,0.2509716748960665
rxn01517_c6,-0.0028017468629024053
rxn12008_c6,-0.0021395493660729906
rxn10336_c6,0.011055596799485937
rxn04954_c6,-1.9688741152125115
rxn00533_c6,0.08844477439588751
rxn01512_c6,0.0028017468629024053
rxn05144_c1,0.0007131831220243302
rxn00113_c5,0.1826935956310841
rxn09176_c3,-0.5684452117796926
rxn01870_c5,-0.011055596799485935
rxn01362_c5,-0.07656388989852085
rxn05148_c5,0.0007131831220243302
rxn12822_c3,-7.744904547838361
rxn11676_c6,0.3246081014634307
rxn02803_c3,0.014298643170927515
rxn00907_c6,0.2197133265228647
rxn00104_c3,-0.0007131831220243305
rxn39679_c3,15.489809095676726
rxn13659_c4,3.222500606649099
rxn08528_c1,0.0007131831220243302
rxn00763_c1,0.011055596799485938
rxn10484_c4,0.2168010595189568
rxn03182_c1,0.014298643170927498
rxn09427_c4,0.08844477439588747
rxn08706_c4,0.15993799025052494
rxn00121_c4,-0.0007131831220244575
rxn01145_c1,0.0028017468629024053
rxn12850_c3,0.06647474348230957
rxn08323_c4,0.05772782274659135
rxn12851_c3,0.05262861679264655
rxn05544_c3,0.16149339699016413
rxn05346_c1,0.07149321585463747
rxn05536_c3,0.159716171854926
rxn06865_c1,-0.014298643170927498
rxn05543_c3,0.034099436137899335
rxn04113_c1,0.15796327727178597
rxn08376_c4,0.17174883738520197
rxn05305_c3,0.04309015179122368
rxn14412_c4,9.02692824725845
rxn00949_c3,0.10402243720718757
rxn08173_c4,7.436985102657933
rxn02154_c3,-4.5199700935241625
rxn00114_c6,0.07656388989852093
rxn09039_c3,0.0007131831220243302
rxn00914_c2,0.057727822746593965
rxn01018_c3,0.07376214303561848
rxn03137_c1,-0.0007131831220243302
rxn00650_c1,-0.0007131831220243301
rxn03146_c3,0.028597286341854992
rxn00350_c1,-0.0007131831220243302
rxn01333_c3,-0.08892852565386718
rxn43657_c3,0.0007131831220243302
rxn03893_c3,0.0007131831220243302
rxn14207_c1,-0.16323472379312204
rxn19704_c3,-0.1744014698087864
rxn00191_c2,-0.3279621523848356
rxn04784_c1,0.0007131831220243302
rxn00912_c5,0.0014263662440486152
rxn00802_c2,0.10612970573256324
rxn00742_c5,0.1040224372071876
rxn01802_c6,1.8861575972328706
rxn01138_c2,-0.024485251045467792
rxn05287_c6,0.0021395493660729906
rxn09041_c2,0.0007131831220243301
rxn00350_c6,-0.0007131831220243302
rxn00121_c2,-0.0007131831220243152
rxn03892_c6,0.0021395493660729906
rxn00692_c2,-0.003514929984926735
rxn06076_c5,-0.0028017468629024053
rxn01790_c6,-0.0014263662440487483
rxn09037_c2,0.00213954936607299
rxn00097_c2,-30.904033168310473
rxn08233_c6,0.0003565915610121651
rxn00250_c2,0.9177863320638363
rxn06076_c4,-0.0028017468629024053
EX_cpd10515_e0,-0.007131831220243303
rxn01602_c5,-0.0021395493660729824
rxn08241_c2,-0.0007131831220243301
rxn00649_c6,0.03489799644236963
rxn01602_c4,-0.0021395493660729677
rxn05324_c2,-0.07149321585463748
rxn00929_c1,-0.1566991020969091
rxn02774_c5,0.0007131831220243302
rxn08689_c5,0.06912444076481812
rxn09260_c5,-8.851775875130903
rxn05544_c5,0.16149339699016413
rxn09330_c5,4.425531346004439
rxn00364_c5,0.24722114334858525
rxn09657_c2,0.0007131831220243183
rxn08333_c5,0.0014263662440486605
rxn15466_c6,-0.1529581302051636
rxn02898_c5,0.0014263662440486603
rxn00530_c5,0.0007131831220243301
rxn01353_c2,0.0028017468629024053
rxn12510_c2,0.0014263662440488778
rxn02264_c5,0.0007131831220243302
rxn05514_c5,-0.0007131831220243302
rxn05536_c5,0.159716171854926
rxn00340_c5,0.08639800954040809
rxn03538_c2,0.0007131831220243302
rxn03150_c2,0.0007131831220243302
rxn00504_c5,-0.07930992450050757
rxn02405_c2,0.028597286341855
rxn10213_c5,0.04422238719794374
rxn05229_c5,0.07623320896155361
rxn05543_c5,0.034099436137899335
rxn05663_c2,0.020306405789985035
rxn10204_c5,0.04422238719794373
rxn00392_c5,0.0007131831220242678
rxn06723_c2,-0.028597286341854992
rxn10481_c1,0.0007131831220243302
rxn05687_c4,0.002139549366072991
rxn05333_c2,0.07149321585463747
rxn25829_c4,2.785324553861686
rxn00392_c6,0.0007131831220242677
rxn01637_c6,-0.10612970573256328
rxn08224_c2,-0.011055596799485933
rxn05204_c2,0.057727822746593965
rxn02341_c2,0.001426366244048878
rxn10213_c2,0.04422238719794375
rxn08231_c2,-0.011055596799485937
rxn05544_c4,3.383994003639263
rxn00461_c2,0.014298643170927501
rxn10204_c2,0.04422238719794373
rxn05324_c1,-0.07149321585463747
rxn01465_c6,-0.07656388989852093
rxn09233_c2,0.0028017468629024053
rxn00260_c2,-0.784853484983948
rxn05310_c2,0.0014263662440494886
rxn00503_c3,-0.07930992450050758
rxn13846_c3,-0.057194572683709984
rxn13850_c3,-0.057194572683709984
rxn00102_c2,-1.4208917584166212
rxn01643_c6,-0.014298643170927501
rxn01513_c2,0.0028017468629024053
rxn05536_c4,0.055693734647738455
rxn00248_c6,0.8358426649009006
rxn05543_c4,0.034099436137899335
rxn00467_c5,-0.10612970573256324
rxn03239_c5,0.07149321585463747
rxn06023_c5,0.0007131831220243302
rxn00611_c5,1.90804169501224
rxn04113_c6,0.15796327727178597
rxn01388_c2,-0.2333570878357892
rxn00799_c4,-0.895063730255911
rxn02286_c5,0.0142986431709275
rxn00832_c5,-0.07623320896155361
rxn00903_c6,-0.1515317639611149
rxn09427_c5,0.08844477439588748
rxn01106_c5,1.3130588353094192
rxn00077_c2,0.0007131831220239593
rxn08706_c5,0.15993799025052494
rxn05616_c2,-0.0007131831220243301
rxn09450_c5,0.15993799025052494
rxn00650_c5,-0.0007131831220243301
rxn02405_c4,0.028597286341855
rxn03005_c5,0.09319954900359298
rxn10663_c5,-0.15993799025052496
rxn12510_c3,0.0014263662440486867
rxn08527_c1,0.004992281854170311
rxn01548_c1,0.06052956960949376
rxn02405_c3,0.028597286341855
rxn00011_c3,-0.1529581302051635
rxn01069_c3,0.0908041164571028
rxn00060_c2,0.0007131831220243301
rxn02465_c1,-0.10684288885458755
rxn00612_c5,3.5422741564269886
rxn14415_c4,-0.1188077129037708
rxn05316_c2,0.02448525104546779
rxn05319_c3,29.594180183190385
rxn05469_c3,-1.0270933380024194
rxn05488_c3,3.9716514568850565
rxn05559_c3,1.4310129695038958
rxn05195_c3,0.0021395493660729906
rxn05468_c3,0.0007131831220243304
rxn03159_c1,0.014298643170927496
rxn05467_c3,5.874815958846846
EX_cpd00030_e0,-0.004279098732145981
rxn05329_c2,0.07149321585463747
rxn00182_c1,-4.133467944975768
rxn00060_c6,0.0007131831220243301
