,RC_-1.5,RC_1.5,RC_4.0,RC_6.0,RC_9.0,RC_12.5,WD_-1.5,WD_1.5,WD_4.0,WD_6.0,WD_9.0,WD_12.5
1,2.1951462081826074,0.0,7.6534135202790425,1.643273937030971,0.7289458841847059,1.1250530094923925,15.238702557913296,10.256376545618828,12.284713557871616,9.266858313853175,0.00529396901654069,0.0
2,0.0018342281992471136,0.0,0.0,0.01154345257205372,0.015454569147007217,0.011871834591514249,1.5486668650434754,0.0014562341076577055,,0.5322556996356549,0.0,0.0013293089874665094
3,6.244291808989432,0.0,0.0,0.0,0.0,0.0011253763812567046,0.019469988075810688,,,,0.0,0.004535048271021823
4,5.720683478857075,0.287280626898244,3.323310286248458,0.001499003637105593,0.0,1.039372790897058,0.0018557567027312585,,,,0.0017822548231796408,0.0018185144852366168
5,0.0002427958741590496,0.0,0.0,1.1007287678655848,0.011244735415019056,0.005355259196732413,0.002191826014083486,,,,0.0,1.9065993187122305
6,1.0237892909986237,0.0011185657316570624,0.0011906820210582137,0.003870538017478444,0.8077693475715034,0.0,3.13562978412431,,,,1.2131666992744703,1.093714472120193
7,0.008117072035313463,0.0,0.006496809371301814,0.005924120216497523,0.010458304278911564,0.008938738315811354,0.0049652509555144385,,,,0.37844014961032213,
8,1.6003562495110524,0.026953845081458712,0.8978993371062155,0.001215924540296235,0.009219064917003918,0.0038403350639573466,0.0019734998319308446,,,,,
9,0.008385539204093137,0.28387546217525184,0.0012753390481033027,0.004205336265142626,0.006378843951477597,0.001710460231269331,0.0015558822946300744,,,,,
10,0.6523798289931073,0.004353588773310435,,0.0003587684721390224,0.0,0.005035542975071406,0.0011568992398063242,,,,,
11,0.7486101488470432,0.0007259889892773873,,,0.002129997727997633,0.0054534591331764914,0.0013779463339833398,,,,,
12,0.0011508571646387479,0.0,,,0.0,0.002327551430898224,,,,,,
13,0.9010221169788096,0.6482178059649512,,,0.002137231622620549,0.005349207726303498,,,,,,
14,0.0,0.0005451481937438084,,,0.0015559243662778943,0.17749279179537186,,,,,,
15,0.8939903761648033,0.0,,,0.002414151062750955,0.006235016456065008,,,,,,
16,,,,,0.0,0.0010351575387101172,,,,,,
17,,,,,0.0012125945022898755,0.0023710479000277054,,,,,,
18,,,,,0.0012981154235968155,0.0013359911677262289,,,,,,
19,,,,,,0.0019238155924709644,,,,,,
