ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Helicobacter.1,,-0.9792391939557388,-0.8840472178493566,-0.4432853076567768,-0.6150571234549785,-0.7461188149006215,-0.7591549735246671,-0.703243501243705,-0.801917882827711,-0.10446143199485486,-0.9047978717275513,-0.4885171787738429,-0.6728695305642759,-0.10439407545445899,,-0.7227951374434548,-0.9563731127972965,-0.6635364593345762,-0.513639658071569,-0.7327085456637705,-0.9210100126201204,-0.8129900691869905,-0.31082431659548754,,-0.8801397030209471,,-0.38543678263596964,-0.4859822160035275,,,-0.5910443162484739,-0.5950685880783158,-0.8674326374965765,-0.18576501264899517,-0.8973687235311394,-0.7855723950187938,-0.27347544020081893,-0.645436611074258,-0.8547710373965013,-1.0078857048351428,-0.7285080008791563,,-0.6988068852475923,-0.4452588602602628,-0.7538001733233691,-0.28409890048598097,-0.8579182213513006,-0.5832699717214688,-0.16825772343212186,-0.8969200727279266,-0.6080393519927327,-0.7187691511418609,,,-0.5486115285311586,-0.8908122559712123,,,-0.7139078070324562,-0.4137157424909262,-0.9541933093029421,-0.7994730129036628,-0.1427471554379219
Corynebacterium.1,,-0.531392229818461,-0.5757874930673471,-0.25043245245977797,-0.4543832825315646,-0.70813982684982,-0.33612553142115137,-0.5027110410110119,-0.49513145918241025,-0.10446143199485486,-0.3769747148034571,-0.3420617623398154,-0.5700415749860487,-0.10439407545445899,,-0.4559949386172067,-0.5077609496657721,-0.4666224622364476,-0.22839753297036777,-0.4791510909824872,-0.5304338896715332,-0.5565346420546609,-0.23764121500179097,,-0.6702933839982076,,-0.30730883777731205,-0.5519790109153703,,,-0.5114881853815777,-0.2991976909810572,-0.47668645794288594,-0.2042051825803096,-0.6189879371881434,-0.46532774675572236,-0.025407772601693926,-0.9588725239567014,-0.3046054756985936,-0.6560187958055841,-0.6430354890468396,,-0.29112602466045473,-0.2742003117002695,-0.36864718221418125,-0.2997180142439011,-0.44228837873256927,-0.54294409396285,0.06264931337988663,-0.47948257600065086,-0.2602069680263605,-0.4620071079324539,,,-0.6539847162859848,-0.6961209254800123,,,-0.44379283757940147,-0.1088002782394841,-0.5312147848428576,-0.6903872929704552,-0.03002075874123381
Bilophila.1,,0.8258775619508069,0.9110401257071203,0.7541314800274792,0.7787545980536412,0.7543649326983272,0.8681921453567095,0.8789556645244655,0.6877572677510388,-0.10446143199485486,0.832541719156637,0.7629456136997729,0.8223963399919656,-0.10439407545445899,,0.7818340158745908,0.6559352866930105,0.9293085582669226,0.8211301251704681,0.7342878441465092,0.691611963517066,0.9185513420373798,0.9640507671990629,,0.9387306762895027,,0.9281495159892225,0.7644599073625065,,,0.790698855809701,0.8042950358860199,0.6946958338793311,1.0584574901903758,0.7591974091997259,0.6319522239636229,0.6010369975340696,0.8306426571741921,0.939748081159112,0.6967639544775565,0.8352907202372627,,0.9746338191253352,0.6967325661102063,0.6527052909070249,0.772089991736098,0.6753596948845719,0.7354160620452477,0.800509951713406,0.68902673746733,0.8739382803515044,0.9404117079131821,,,0.8706700071036441,0.8952903371529164,,,0.8286592741553835,0.7346522848363353,0.8302869958935062,0.9096303587289227,0.7649722951240385
Coprococcus.1,,-1.6229773921471873,-1.0141856521449932,-0.9816759899761845,-1.3221373882573249,-1.7021036366325635,-1.6076108905371322,-1.7103081720290014,-1.598237889802208,-0.10446143199485486,-1.3420663700468622,-0.9161971568145898,-0.6386624188810425,-0.10439407545445899,,-1.659400699336879,-1.8553614449193567,-1.314355772604437,-1.3789130167467327,-1.613002201777054,-1.844244935312685,-1.330171496465607,-1.0666323958548687,,-1.2506582263390116,,-0.871239293680499,-0.5378883288371413,,,-0.8698274467023538,-1.5625748680640992,-1.6830997560035654,-1.0398460238774794,-0.8057538831090512,-1.618647689997918,-0.7123272787930275,-0.582064832613467,-1.128728610916862,-0.92901730729542,-1.2172711486147187,,-1.162784778864714,-1.1499229868546001,-1.5407066638646718,-0.9416151233727793,-1.7520134041497797,-1.0545437549529588,-0.9373970511157864,-1.7905050771570046,-1.098311636800757,-1.2177820083916908,,,-0.8797327288681579,-1.2573552179143603,,,-1.6021784110758368,-0.951180545551925,-0.5520421035021481,-0.8826930788056591,-0.6607753105459994
Erysipelotrichaceae.1,,-1.7258469477787766,-0.9301212892575395,-0.9086664583319849,-1.2271168652295228,-1.6619462696700746,-1.3763646446493603,-1.565200735883904,-1.4455509109775984,-0.10446143199485486,-1.4254733243747675,-0.8442436723738598,-0.8014774020240439,-0.10439407545445899,,-1.3446558733867524,-1.490617106359331,-1.3239950178424615,-1.1647322659995105,-1.710850052384074,-1.5271002299206853,-1.2598543673867582,-1.002667427232612,,-1.256187419055219,,-0.8611482989742685,-0.6436431278709658,,,-0.6411166083482869,-1.605934831214152,-1.7566874521971914,-1.0186855440739302,-0.78900599558615,-1.2118662846630466,-0.8431360726947109,-0.7578147988343332,-1.01869692327048,-0.9018973222057534,-1.2819113562594078,,-1.0383222009620685,-0.9845093956052757,-1.4206444230863737,-0.9032071033920009,-1.816457250974035,-1.0633149708025305,-0.6237267693364739,-1.374466949270248,-1.061074136512353,-1.2748110360107825,,,-0.7299063144527125,-1.4000960887561034,,,-1.5537556237112085,-0.7050300954626885,-0.5926768512243085,-0.9355900442832533,-0.5757667787327517
Clostridium.1,,-0.5284163448185965,-0.42141483193270535,-0.25941301724130406,-0.39437943408685056,-0.5501013373199084,-0.5542647030345331,-0.6179410715115434,-0.6696183136999132,-0.10446143199485486,-0.38270663562397705,-0.15020169673762734,-0.08878348425460544,-0.10439407545445899,,-0.5953923587505512,-0.8173348159323901,-0.4138081655658853,-0.44623176174908036,-0.5322233695534855,-0.8183046422019756,-0.3787316761826423,-0.2400319599953036,,-0.6091102942062255,,-0.3471622788169728,-0.05923695147092805,,,-0.21751973142446776,-0.5165509824139908,-0.6447822584931597,-0.3918757417775442,-0.16875736120295132,-0.6809373304995225,-0.251606787682893,-0.06748820583221633,-0.3508690388217615,-0.22717579643651242,-0.2820490391531996,,-0.33354299380661045,-0.3752028163390559,-0.5252123938327801,-0.1393405449128845,-0.7106360973763982,-0.24582773626900037,-0.09895355266805914,-0.7785884331681643,-0.2935491834856224,-0.29080505170213145,,,-0.2037939351380478,-0.544409833798664,,,-0.6606601748391855,-0.31177222325547427,0.013082024438248829,-0.219458198473457,-0.21551271568003588
Kandleria.1,,-1.039234481090446,-1.0329255407880384,-0.991600758357691,-0.8751325706527835,-0.5871705113308854,-0.7082964419338854,0.16666891676481302,0.5766912884750436,-0.10446143199485486,-1.043409799676937,-0.9293170168051026,-0.8755749844328711,-0.10439407545445899,,-1.6089373829207128,0.8441083229735306,-1.0868182948563554,-0.4074858849155375,-1.6892778141800011,0.7994608445238115,-0.7816420483105115,-0.8837445695177751,,-1.2181044141965351,,-0.8233456226548667,-0.7327168698044544,,,-0.9920140898022216,-0.5005465204528367,-1.0552793618641072,-0.8036134529885668,-1.0502599290771921,0.47429162759442306,-0.6986840693873678,-0.6369132626456031,-1.136545620010528,-1.1199985186543107,-1.3346681957551052,,-1.1937232135739244,-1.0726006702534787,-0.1052405589964787,-1.0739713935446826,0.04444527836250198,-0.9289866583984452,-1.0412954264701568,0.9007709758608812,-0.8533538119417503,-1.2473567227728657,,,-0.8667890365664297,-0.8986583721926941,,,-0.49085683281985754,-0.8250670449236458,-0.6770789422369753,-1.0658718534091405,-0.5443974301951732
Finegoldia.1,,-1.7661094176633643,-0.97774810789266,-1.128867267716896,-1.4003351900766028,-1.7846777324650496,-1.5992464677014107,-1.8310464090383054,-1.8144952341047393,-0.10446143199485486,-1.33688413062192,-1.0161545655664221,-0.7202847160768048,-0.10439407545445899,,-1.7337903138221054,-2.0485043462842927,-1.5066825813560354,-1.5163975115310893,-1.8590779481339674,-2.0396491287868477,-1.2835473136902271,-1.091740958582816,,-1.2064268261345579,,-0.9179427507619244,-0.7010717474080107,,,-0.9382936861720784,-1.5773270682503884,-1.9789203348587823,-0.8862467181566511,-0.8027542856724925,-1.820966763967649,-0.7868282496324839,-0.617348091314794,-1.1349825738732116,-0.7956358120165109,-1.344731344856715,,-1.2046322091584631,-1.1819600039192726,-1.7626729612726992,-1.0792902955645085,-1.9086715500682228,-1.0789476643507825,-0.8151943646376822,-2.044394820674069,-1.08166748523677,-1.2010212397387883,,,-0.9462190540492726,-1.17585217034029,,,-1.7429677183665397,-0.9524335096664535,-0.5969261140832695,-0.8735764003303682,-0.6515953866213909
Bifidobacterium.1,,-1.337159715756394,-0.8592796945058547,-0.9200836901443478,-1.3379545997655549,-1.326179136480488,-1.3404736456552606,-1.4471380266313663,-1.388695543275145,-0.10446143199485486,-1.1335181940236059,-0.895007797101728,-0.55912098472766,-0.10439407545445899,,-1.3495401729995982,-1.529993345745219,-1.1194875540993776,-1.2008987320395867,-1.273875393383879,-1.5875861382128968,-1.0739086985835067,-0.8788482700897751,,-1.1118921637350172,,-0.6766088443512998,-0.5082922513790568,,,-0.7211667637861483,-1.2329938508148133,-1.4069774755194109,-0.6876988094371999,-0.7616335976537785,-1.3341317141429059,-0.612504553914477,-0.4933094162626369,-0.9451779192361613,-0.865440130674643,-0.8852628921417958,,-0.9335200518878938,-0.9882936074860011,-1.2375220670948537,-0.9946655105257711,-1.4684060564807766,-0.944171579781399,-0.6486313447207458,-1.50303880794656,-0.8875021491685172,-0.8163677819108653,,,-0.6667815339519644,-0.9923826514438382,,,-1.3423342632663644,-0.7402875373661462,-0.44616344404388664,-0.6917781112245991,-0.45536643602264476
bacterium.1,,0.7269514685895474,0.7318527216383325,0.6036101964716087,0.7997790473395192,0.661735218970934,0.7360412991510045,0.8129882940695111,0.6573740132095376,-0.10446143199485486,0.7113948163983422,0.7059673724774115,0.6753586553890352,-0.10439407545445899,,0.7280372947211385,0.6639710529916164,0.7174228505231622,0.6967843915132519,0.7657110838853586,0.6259744527952616,0.598105698297372,0.5858020236564393,,0.5718586641596385,,0.5485191653510325,0.627375790538022,,,0.8686392523373305,0.7833493819788188,0.7407764664430829,0.6470507990419182,0.702796578212749,0.6707585388147017,0.5918484708134347,0.6005252992421461,0.5948275573673841,0.706864809033924,0.5968777393021951,,0.5903472574857693,0.5635803419998768,0.7079210283943254,0.6576527862822403,0.6877347006232747,0.6846752338887617,0.6406385009594634,0.6604506398117828,0.6344758154411769,0.23265626072059897,,,0.5063938960965058,0.684024544084446,,,0.6884891981386577,0.6810357973810618,0.7578817387236588,0.604938073499506,0.6969963208571704
