id,equation,name,Lactobacillus.3_RC-ABX_-1.5,Lactobacillus.3_RC-ABX_1.5,Lactobacillus.3_RC-ABX_4.0,Lactobacillus.3_RC-ABX_6.0,Lactobacillus.3_RC-ABX_9.0,Lactobacillus.3_RC-ABX_12.5,Lactobacillus.3_WD-ABX_-1.5,Lactobacillus.3_WD-ABX_9.0,Lactobacillus.3_WD-ABX_12.5,Nosocomiicoccus.1_RC-ABX_-1.5,Nosocomiicoccus.1_RC-ABX_1.5,Staphylococcus.3_RC-ABX_-1.5,Staphylococcus.3_RC-ABX_1.5,Staphylococcus.3_RC-ABX_4.0,Turicibacter.1_RC-ABX_-1.5,Turicibacter.1_RC-ABX_1.5,Turicibacter.1_RC-ABX_6.0,Turicibacter.1_RC-ABX_9.0,Turicibacter.1_RC-ABX_12.5,Lactobacillus.1_RC-ABX_-1.5,Lactobacillus.1_RC-ABX_1.5,Lactobacillus.1_RC-ABX_4.0,Lactobacillus.1_RC-ABX_6.0,Lactobacillus.1_RC-ABX_9.0,Lactobacillus.1_RC-ABX_12.5,Muribaculum.1_RC-ABX_-1.5,Muribaculum.1_RC-ABX_6.0,Muribaculum.1_RC-ABX_9.0,Muribaculum.1_RC-ABX_12.5,Muribaculum.1_WD-ABX_-1.5,Lactobacillus.4_RC-ABX_-1.5,Lactobacillus.4_RC-ABX_1.5,Lactobacillus.4_WD-ABX_-1.5,Clostridium.7_RC-ABX_-1.5,Clostridium.7_RC-ABX_1.5,Alloiococcus.1_RC-ABX_-1.5,Alloiococcus.1_RC-ABX_1.5,Lactobacillus.5_RC-ABX_-1.5,Desulfovibrio.1_RC-ABX_-1.5,Burkholderiales.1_RC-ABX_-1.5,Staphylococcus.4_RC-ABX_-1.5,Staphylococcus.4_RC-ABX_1.5,Bacillus.4_RC-ABX_-1.5,Bacillus.4_RC-ABX_1.5,Enterococcus.2_RC-ABX_1.5,Enterococcus.2_RC-ABX_4.0,Enterococcus.2_RC-ABX_6.0,Enterococcus.2_RC-ABX_9.0,Enterococcus.2_WD-ABX_9.0,Enterococcus.2_WD-ABX_12.5,Enterococcus.1_RC-ABX_1.5,Enterococcus.1_RC-ABX_4.0,Enterococcus.1_WD-ABX_9.0,Enterococcus.1_WD-ABX_12.5,Acinetobacter.1_RC-ABX_1.5,Acinetobacter.1_RC-ABX_4.0,Acinetobacter.1_WD-ABX_6.0,Acinetobacter.1_WD-ABX_9.0,Acinetobacter.1_WD-ABX_12.5,Clostridium.21_RC-ABX_4.0,Clostridium.21_RC-ABX_6.0,Clostridium.21_RC-ABX_9.0,Clostridium.21_RC-ABX_12.5,Akkermansia.1_RC-ABX_6.0,Akkermansia.1_RC-ABX_9.0,Akkermansia.1_RC-ABX_12.5,Akkermansia.1_WD-ABX_-1.5,Eubacterium.5_RC-ABX_6.0,Alistipes.2_RC-ABX_6.0,Alistipes.2_RC-ABX_9.0,Alistipes.2_RC-ABX_12.5,Bifidobacterium.1_RC-ABX_9.0,Bifidobacterium.1_RC-ABX_12.5,Bifidobacterium.1_WD-ABX_-1.5,Ruminococcus.3_RC-ABX_9.0,Ruminococcus.3_RC-ABX_12.5,Ruminococcus.3_WD-ABX_-1.5,Acetivibrio.1_RC-ABX_9.0,Acetivibrio.1_RC-ABX_12.5,Eubacterium.7_RC-ABX_9.0,Eubacterium.7_RC-ABX_12.5,Clostridium.23_RC-ABX_9.0,Clostridium.23_RC-ABX_12.5,Alistipes.4_RC-ABX_9.0,Blautia.1_RC-ABX_9.0,Blautia.1_RC-ABX_12.5,Clostridium.16_RC-ABX_9.0,Clostridium.16_RC-ABX_12.5,Murimonas.1_RC-ABX_12.5,Oscillibacter.1_RC-ABX_12.5,Lachnospiraceae.1_RC-ABX_12.5,Lactococcus.1_WD-ABX_-1.5,Lactococcus.1_WD-ABX_1.5,Lactococcus.1_WD-ABX_4.0,Lactococcus.1_WD-ABX_6.0,Lactococcus.1_WD-ABX_9.0,Lactococcus.1_WD-ABX_12.5,Paraclostridium.1_WD-ABX_-1.5,Bacteroides.3_WD-ABX_-1.5,Clostridium.11_WD-ABX_-1.5,Agrobacterium.1_WD-ABX_9.0,Agrobacterium.1_WD-ABX_12.5,Stenotrophomonas.1_WD-ABX_9.0,Merdibacter.1_RC-ABX_-1.5,Merdibacter.1_RC-ABX_1.5,Merdibacter.1_RC-ABX_4.0,Merdibacter.1_RC-ABX_9.0,Merdibacter.1_RC-ABX_12.5,Merdibacter.1_WD-ABX_-1.5,Merdibacter.1_WD-ABX_1.5,Enterococcus.3_RC-ABX_1.5,Enterococcus.3_RC-ABX_4.0,Enterococcus.3_RC-ABX_6.0,Enterococcus.3_RC-ABX_9.0,Oscillibacter.3_RC-ABX_12.5
rxn02201,rxn02201_c1: cpd00443_c1 + cpd02920_c1 --> cpd00012_c1 + cpd00067_c1 + cpd00683_c1,"2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
rxn00836,rxn00836_c1: cpd00012_c1 + cpd00067_c1 + cpd00114_c1 <-- cpd00103_c1 + cpd00226_c1,IMP:diphosphate phospho-D-ribosyltransferase [c0],0.0,-0.15091810540957948,-0.15353139859666515,-0.00047871708166747024,-0.08483849572942008,0.0,-0.08318120709111249,-0.14727380895510941,0.0,0.0,0.0,0.0,0.0,-0.06005589866693728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111784428908254,0.0,0.0,0.0,-0.1054224236792497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0820640373682148,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022698428708101424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1535313985966593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15592576819257306,0.0,0.0,0.0,0.0,0.0,-0.021405496187309827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08348505566932084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02209,rxn02209_c1: cpd00003_c1 + cpd01861_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd00693_c1,"(R)-Propane-1,2-diol:NAD+ oxidoreductase [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn00423,rxn00423_c1: cpd00022_c1 + cpd00054_c1 --> cpd00010_c1 + cpd00722_c1,acetyl-CoA:L-serine O-acetyltransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2282047070553062,0.7245936777315494,0.0,0.0,0.0,0.07804639653513996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01411274421121504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10298,rxn10298_c1: 24 cpd00026_c1 + cpd15746_c1 <=> 24 cpd00014_c1 + cpd15755_c1,"palmitoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn00364,rxn00364_c1: cpd00002_c1 + cpd00046_c1 + cpd00067_c1 <=> cpd00008_c1 + cpd00096_c1,ATP:CMP phosphotransferase [c0],0.8389857641521357,0.8379585903147468,0.8524686550228515,0.8310817758512825,0.8662886760844385,0.8443770420014624,0.8493660471758046,0.8177239769035298,0.7917259485730102,0.30301409210616037,0.2905196056220071,0.8739969921243319,0.8379585903147472,0.8524686550228513,1.657245504393566,1.588910624614063,1.4372660909846446,1.438138496173723,1.6033281893427145,0.13171500001072486,0.12628386221790658,0.09432175994673636,0.13047412815852635,0.010152406989772203,0.12725114971615034,0.6825414185089208,0.6220048130083895,0.5886230847737254,0.6594099398480071,0.6633060661497315,0.8389857641521355,1.0021943337188473,1.0158375957611874,0.33802532007835673,0.32408718022596644,0.09670377203852858,0.0927162876139469,0.8389857641521358,0.5938607069325664,0.6825414185089208,0.020485488075381617,0.02166755765557151,1.0803073121919635,1.0259415137080423,0.8379585903147472,0.6662192487576304,0.8657631670752113,0.8315862336259067,0.7682393189103716,0.791725948573002,0.837958590314747,0.8183198253482625,0.8177239769035298,0.7917259485730103,0.5693734478593504,0.5792327006517974,4.586651253794434,0.5556244968524536,0.5604087120495723,1.053697129091065,1.0047648710513362,1.0707794187808632,0.90115504835128,0.588266013577221,0.5886230847737256,0.5737346370744537,0.577124550502558,1.07012986136773,0.006666794092801915,0.18231041936684522,0.4473050960174034,0.676521666711611,0.6594099398480069,0.6633060661497316,0.15018542170949908,0.2564997227350433,0.20263342871278395,0.26315590568103275,0.25649972273504335,0.26315590568103275,0.26639533792646636,0.13055332456283866,0.2927448779377044,0.5975529417395057,1.070779418780863,1.0098707702230165,0.26315590568103275,0.2564997227350434,0.3265695677002483,1.009870770223016,0.29274487793770454,0.019908166947763067,0.019293250340197583,0.01930613608990098,0.019541101719613294,0.019166513075857226,0.01933154669775968,0.2580152523862394,0.6633060661497315,0.25801525238623946,0.5556244968524536,0.5604087120495724,0.5556244968524537,1.3134179149729774,1.2592604258852231,1.2810657399844396,1.3018340760441252,1.2689058932125539,1.2764032288245988,26.766628108764007,0.8043910157107873,0.8183198253482623,0.8310817758512813,0.831586233625907,0.29274487793770443
rxn05561,rxn05561_c1: cpd00067_e0 + cpd00106_e0 <=> cpd00067_c1 + cpd00106_c1,"Transport of dicarboxylates, extracellular [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4145226136659095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7516222122950802,0.0,-0.37900979168307125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027319007540257286,0.0,12.355467322980932,0.0,0.0,0.0,-5.329929480516287,0.0,0.0,0.0,0.0,0.0,-2.2085464227451745,0.0,0.0,-0.5069136781249857,0.0,0.0,0.0,0.0,4.546279930501573,4.136153639783473,3.682310139559777,0.0,0.0,1.1004378544954199,-1.298036166499391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7242893804038006,0.0,0.0337731558635573,0.0,0.0,0.0,0.0,0.0,0.0,-0.06892848692838244,0.027528260995085266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.061344662702487,-40.43955930621781,-6.477683867630947,0.0,-0.007019332173574852,0.0,0.0,-1.3524097853323171,0.0,15.230166162456408,0.0,0.0,0.0,0.0,-0.15207408206455114
rxn03408,rxn03408_c1: cpd00037_c1 + cpd03494_c1 <=> cpd00014_c1 + cpd03495_c1,"UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase [c0]",0.003213341957201762,0.003080842978774201,0.003134190759313968,0.0031830694325397616,0.0031850015217385285,0.0031044410921442075,0.0031227836949172952,0.0030064482922387446,0.0030323353718951676,0.0032133419572017616,0.0030808429787742026,0.003213341957201762,0.0030808429787742013,0.0031341907593139665,0.003213341957201762,0.0030808429787742013,0.0031830694325397607,0.0031850015217385268,0.003104441092144209,0.003213341957201762,0.0030808429787742013,0.003134190759313967,0.0031830694325397616,0.0031850015217385276,0.0031044410921442075,0.03434739531841143,0.03402381246115539,0.0340444645524623,0.033183354543272134,0.033379418528060256,0.0032133419572017616,0.003080842978774201,0.0031227836949172957,0.003213341957201762,0.003080842978774201,0.003213341957201762,0.003080842978774201,0.003213341957201763,0.034347395318411446,0.03434739531841144,0.003213341957201761,0.0030808429787742004,0.003213341957201762,0.0030808429787742013,0.0030808429787742017,0.0031341907593139665,0.0031830694325397603,0.0031850015217385263,0.003006448292238746,0.0030323353718951685,0.0030808429787742,0.0031341907593139665,0.003006448292238745,0.003032335371895169,0.03293111443329202,0.03350134857953732,0.26528026178983044,0.0321359100193031,0.032412616877907315,0.0031341907593139665,0.003183069432539762,0.003185001521738529,0.003104441092144207,0.03402381246115539,0.0340444645524623,0.033183354543272134,0.033379418528060256,0.003183069432539762,0.03402381246115539,0.0340444645524623,0.03318335454327213,0.034044464552462295,0.03318335454327213,0.033379418528060256,0.003185001521738527,0.003104441092144207,0.003122783694917296,0.003185001521738527,0.0031044410921442075,0.003185001521738528,0.0031044410921442075,0.0031850015217385276,0.003104441092144207,0.0340444645524623,0.0031850015217385276,0.0031044410921442075,0.0031850015217385276,0.0031044410921442075,0.003104441092144207,0.003104441092144206,0.0031044410921442058,0.0031227836949172957,0.003026328227124712,0.003028349478462224,0.0030652060529151514,0.0030064482922387446,0.0030323353718951685,0.0031227836949172957,0.03337941852806025,0.0031227836949172957,0.0321359100193031,0.032412616877907315,0.0321359100193031,0.003213341957201762,0.003080842978774201,0.003134190759313966,0.0031850015217385276,0.0031044410921442075,0.0031227836949172957,0.06548588090217805,0.0030808429787742013,0.003134190759313966,0.0031830694325397616,0.003185001521738528,0.0031044410921442075
rxn02177,rxn02177_c1: cpd00001_c1 + cpd00658_c1 --> cpd00020_c1 + cpd02566_c1,Isochorismate pyruvate-hydrolase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0
rxn05250,rxn05250_c1: cpd00002_c1 + cpd00010_c1 + cpd11440_c1 --> cpd00012_c1 + cpd00018_c1 + cpd11441_c1,FACOAL160(ISO) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
