id,equation,name,Lactobacillus.3_RC-ABX_-1.5,Lactobacillus.3_RC-ABX_1.5,Lactobacillus.3_RC-ABX_4.0,Lactobacillus.3_RC-ABX_6.0,Lactobacillus.3_RC-ABX_9.0,Lactobacillus.3_RC-ABX_12.5,Lactobacillus.3_WD-ABX_-1.5,Lactobacillus.3_WD-ABX_9.0,Lactobacillus.3_WD-ABX_12.5,Nosocomiicoccus.1_RC-ABX_-1.5,Nosocomiicoccus.1_RC-ABX_1.5,Staphylococcus.3_RC-ABX_-1.5,Staphylococcus.3_RC-ABX_1.5,Staphylococcus.3_RC-ABX_4.0,Turicibacter.1_RC-ABX_-1.5,Turicibacter.1_RC-ABX_1.5,Turicibacter.1_RC-ABX_6.0,Turicibacter.1_RC-ABX_9.0,Turicibacter.1_RC-ABX_12.5,Lactobacillus.1_RC-ABX_-1.5,Lactobacillus.1_RC-ABX_1.5,Lactobacillus.1_RC-ABX_4.0,Lactobacillus.1_RC-ABX_6.0,Lactobacillus.1_RC-ABX_9.0,Lactobacillus.1_RC-ABX_12.5,Muribaculum.1_RC-ABX_-1.5,Muribaculum.1_RC-ABX_6.0,Muribaculum.1_RC-ABX_9.0,Muribaculum.1_RC-ABX_12.5,Muribaculum.1_WD-ABX_-1.5,Lactobacillus.4_RC-ABX_-1.5,Lactobacillus.4_RC-ABX_1.5,Lactobacillus.4_WD-ABX_-1.5,Clostridium.7_RC-ABX_-1.5,Clostridium.7_RC-ABX_1.5,Alloiococcus.1_RC-ABX_-1.5,Alloiococcus.1_RC-ABX_1.5,Lactobacillus.5_RC-ABX_-1.5,Desulfovibrio.1_RC-ABX_-1.5,Burkholderiales.1_RC-ABX_-1.5,Staphylococcus.4_RC-ABX_-1.5,Staphylococcus.4_RC-ABX_1.5,Bacillus.4_RC-ABX_-1.5,Bacillus.4_RC-ABX_1.5,Enterococcus.2_RC-ABX_1.5,Enterococcus.2_RC-ABX_4.0,Enterococcus.2_RC-ABX_6.0,Enterococcus.2_RC-ABX_9.0,Enterococcus.2_WD-ABX_9.0,Enterococcus.2_WD-ABX_12.5,Enterococcus.1_RC-ABX_1.5,Enterococcus.1_RC-ABX_4.0,Enterococcus.1_WD-ABX_9.0,Enterococcus.1_WD-ABX_12.5,Acinetobacter.1_RC-ABX_1.5,Acinetobacter.1_RC-ABX_4.0,Acinetobacter.1_WD-ABX_6.0,Acinetobacter.1_WD-ABX_9.0,Acinetobacter.1_WD-ABX_12.5,Clostridium.21_RC-ABX_4.0,Clostridium.21_RC-ABX_6.0,Clostridium.21_RC-ABX_9.0,Clostridium.21_RC-ABX_12.5,Akkermansia.1_RC-ABX_6.0,Akkermansia.1_RC-ABX_9.0,Akkermansia.1_RC-ABX_12.5,Akkermansia.1_WD-ABX_-1.5,Eubacterium.5_RC-ABX_6.0,Alistipes.2_RC-ABX_6.0,Alistipes.2_RC-ABX_9.0,Alistipes.2_RC-ABX_12.5,Bifidobacterium.1_RC-ABX_9.0,Bifidobacterium.1_RC-ABX_12.5,Bifidobacterium.1_WD-ABX_-1.5,Ruminococcus.3_RC-ABX_9.0,Ruminococcus.3_RC-ABX_12.5,Ruminococcus.3_WD-ABX_-1.5,Acetivibrio.1_RC-ABX_9.0,Acetivibrio.1_RC-ABX_12.5,Eubacterium.7_RC-ABX_9.0,Eubacterium.7_RC-ABX_12.5,Clostridium.23_RC-ABX_9.0,Clostridium.23_RC-ABX_12.5,Alistipes.4_RC-ABX_9.0,Blautia.1_RC-ABX_9.0,Blautia.1_RC-ABX_12.5,Clostridium.16_RC-ABX_9.0,Clostridium.16_RC-ABX_12.5,Murimonas.1_RC-ABX_12.5,Oscillibacter.1_RC-ABX_12.5,Lachnospiraceae.1_RC-ABX_12.5,Lactococcus.1_WD-ABX_-1.5,Lactococcus.1_WD-ABX_1.5,Lactococcus.1_WD-ABX_4.0,Lactococcus.1_WD-ABX_6.0,Lactococcus.1_WD-ABX_9.0,Lactococcus.1_WD-ABX_12.5,Paraclostridium.1_WD-ABX_-1.5,Bacteroides.3_WD-ABX_-1.5,Clostridium.11_WD-ABX_-1.5,Agrobacterium.1_WD-ABX_9.0,Agrobacterium.1_WD-ABX_12.5,Stenotrophomonas.1_WD-ABX_9.0,Merdibacter.1_RC-ABX_-1.5,Merdibacter.1_RC-ABX_1.5,Merdibacter.1_RC-ABX_4.0,Merdibacter.1_RC-ABX_9.0,Merdibacter.1_RC-ABX_12.5,Merdibacter.1_WD-ABX_-1.5,Merdibacter.1_WD-ABX_1.5,Enterococcus.3_RC-ABX_1.5,Enterococcus.3_RC-ABX_4.0,Enterococcus.3_RC-ABX_6.0,Enterococcus.3_RC-ABX_9.0,Oscillibacter.3_RC-ABX_12.5
rxn02201,rxn02201_c1: cpd00443_c1 + cpd02920_c1 --> cpd00012_c1 + cpd00067_c1 + cpd00683_c1,"2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
rxn00836,rxn00836_c1: cpd00012_c1 + cpd00067_c1 + cpd00114_c1 <-- cpd00103_c1 + cpd00226_c1,IMP:diphosphate phospho-D-ribosyltransferase [c0],0.0,0.0,-0.15353139859664047,0.0,0.0,0.0,0.0,-0.07566174905131515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26658371659459484,-0.13069733140089262,-0.1143442482925496,0.0,0.0,0.0,0.0,0.0,-0.08559339644032318,-0.05903367342660016,0.0,0.0,0.0,0.0,,0.0,-0.11322215406384531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15353139859664564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08269261742591702
rxn02209,rxn02209_c1: cpd00003_c1 + cpd01861_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd00693_c1,"(R)-Propane-1,2-diol:NAD+ oxidoreductase [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn00423,rxn00423_c1: cpd00022_c1 + cpd00054_c1 --> cpd00010_c1 + cpd00722_c1,acetyl-CoA:L-serine O-acetyltransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910788282296265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07843253797718125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10298,rxn10298_c1: 24 cpd00026_c1 + cpd15746_c1 <=> 24 cpd00014_c1 + cpd15755_c1,"palmitoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn00364,rxn00364_c1: cpd00002_c1 + cpd00046_c1 + cpd00067_c1 <=> cpd00008_c1 + cpd00096_c1,ATP:CMP phosphotransferase [c0],0.8739969921243319,0.8043910157107874,0.8524686550228514,0.8310817758512824,0.8662886760844386,0.8443770420014622,0.8493660471758042,0.8177239769035298,0.8247650046111132,0.30301409210616226,0.2905196056220068,0.8739969921243321,0.8281381956999826,0.8524686550228513,1.6572455043935654,1.5889106246140627,1.6416327852771626,1.6426292388701476,1.601081090071984,0.0967037720385286,0.12628386221790655,0.128470589621325,0.010146248325246444,0.0,0.0934264599536066,0.6825414185089211,0.6761112743786517,0.676521666711611,0.6659120504595385,0.6633060661497318,0.8389857641521357,0.8043910157107873,0.8153415040967309,0.3380253200783567,0.3240871802259665,0.09670377203852845,0.09271628761394689,0.873996992124332,0.5938607069325785,0.6825414185089208,0.010242744037690809,0.019640789229529027,0.8739969921243319,1.0259415137080428,0.837958590314747,0.6486571765731971,0.8657631670752113,0.8662886760844385,0.7682393189103717,0.7708090703715031,0.8379585903147472,0.8524686550228513,0.8177239769035299,0.8247650046111132,0.5693734478593503,0.5792327006517974,0.5664835730907796,0.5556244968524536,0.5604087120495723,1.0536971290910653,0.995314468634915,0.8690486159819927,1.0098707702230165,0.588266013577221,0.5886230847737253,0.5737346370744535,0.577124550502558,1.070129861367729,0.5093451927017131,0.5096543598016204,0.3987333892063125,0.7659456860232028,0.6594099398480068,0.7558588607800049,0.2631559056810328,0.25649972273504335,0.0814101282942458,0.26315590568103275,0.25649972273504335,0.2631559056810328,0.26639533792646625,0.30034162480073134,0.2927448779377043,0.5975529417395059,1.036076976322331,1.0098707702230163,0.2631559056810328,0.25649972273504335,0.32656956770024975,1.0098707702230154,0.009895615191422923,0.009954083473881534,0.009646625170098797,0.009653068044950495,0.009770550859806645,0.009583256537928617,0.00966577334887984,0.057519160721782696,0.6633060661497316,0.25801525238623946,0.5556244968524537,0.5604087120495722,0.5556244968524536,1.3134179149729774,1.2592604258852234,1.2810657399844394,1.3018340760441252,1.2689058932125539,1.2764032288245986,1.2466247504472996,0.8043910157107876,0.8183198253482629,0.8310817758512824,0.8315862336259068,0.29274487793770443
rxn05561,rxn05561_c1: cpd00067_e0 + cpd00106_e0 <=> cpd00067_c1 + cpd00106_c1,"Transport of dicarboxylates, extracellular [c0]",0.0,0.0,0.0,0.0,0.0,-5.2213147768245145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7257205160062237,-0.12934609756568305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040310445382869986,0.0,0.0,0.0,27.057003501941136,-15.98348320727024,0.0,2.0855002078382454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9755951668738239,0.0,0.0066648303833503775,0.006722218030919684,0.0,-0.6077650353402435,0.6553170788562939,1.7237688916837177,1.3469135962245986,0.0,0.0,-0.1745379145184312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924535182879749,3.362658241422472,-1.115948938925575,0.0,0.0,-1.9743485857011018,0.0,0.0,0.0,-0.652937748566428,0.0,0.0,0.0,0.0,-0.034184956115003905,0.0,0.0,0.0,0.0,14.083934356790625,0.0,-12.22332083644044,-7.552234852051472,0.0,0.0,-0.5988026009680438,0.0,-0.12071713722984162,0.0,-0.4003413898201268,2.5891640993347904,0.0,0.0,0.0,0.0,0.0
rxn03408,rxn03408_c1: cpd00037_c1 + cpd03494_c1 <=> cpd00014_c1 + cpd03495_c1,"UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase [c0]",0.003213341957201762,0.003080842978774201,0.003134190759313967,0.003183069432539761,0.003185001521738527,0.003104441092144208,0.0031227836949172957,0.003006448292238745,0.0030323353718951685,0.0032133419572017625,0.0030808429787742013,0.0032133419572017625,0.0030808429787742013,0.0031341907593139665,0.0032133419572017608,0.0030808429787742013,0.0031830694325397607,0.003185001521738527,0.0031044410921442075,0.0032133419572017616,0.003080842978774201,0.0031341907593139665,0.003183069432539761,0.0031850015217385276,0.003104441092144207,0.03434739531841144,0.03402381246115539,0.0340444645524623,0.03318335454327213,0.033379418528060256,0.0032133419572017616,0.0030808429787742017,0.003122783694917296,0.003213341957201762,0.0030808429787742013,0.003213341957201761,0.003080842978774201,0.003213341957201762,0.03434739531841144,0.03434739531841144,0.0032133419572017616,0.0030808429787742013,0.0032133419572017616,0.0030808429787742017,0.0030808429787742013,0.003134190759313966,0.0031830694325397633,0.0031850015217385276,0.003006448292238746,0.0030323353718951685,0.0030808429787742004,0.003134190759313967,0.0030064482922387455,0.0030323353718951685,0.03293111443329202,0.03350134857953733,0.032763971414839915,0.032135910019303104,0.03241261687790731,0.0031341907593139665,0.0031830694325397616,0.003185001521738528,0.0031044410921442075,0.03402381246115539,0.0340444645524623,0.03318335454327213,0.033379418528060256,0.0031830694325397624,0.03402381246115539,0.03404446455246231,0.033183354543272134,0.0340444645524623,0.03318335454327213,0.03337941852806025,0.003185001521738528,0.0031044410921442092,0.003122783694917296,0.0031850015217385276,0.0031044410921442075,0.003185001521738528,0.003104441092144206,0.0031850015217385276,0.003104441092144207,0.034044464552462295,0.0031850015217385276,0.003104441092144207,0.003185001521738528,0.003104441092144208,0.003104441092144207,0.0031044410921442075,0.003104441092144209,0.0031227836949172957,0.0030263282271247127,0.003028349478462225,0.00306520605291515,0.0030064482922387446,0.003032335371895168,0.003122783694917296,0.03337941852806025,0.0031227836949172952,0.0321359100193031,0.03241261687790731,0.032135910019303104,0.0032133419572017634,0.0030808429787742013,0.0031341907593139665,0.0031850015217385276,0.0031044410921442075,0.0031227836949172965,0.0030263282271247123,0.0030808429787742026,0.003134190759313967,0.003183069432539761,0.0031850015217385276,0.0031044410921442075
rxn02177,rxn02177_c1: cpd00001_c1 + cpd00658_c1 --> cpd00020_c1 + cpd02566_c1,Isochorismate pyruvate-hydrolase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0
rxn05250,rxn05250_c1: cpd00002_c1 + cpd00010_c1 + cpd11440_c1 --> cpd00012_c1 + cpd00018_c1 + cpd11441_c1,FACOAL160(ISO) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
