Sample,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
RC-ABX_-13,,-0.5700487567236592,-0.7338711369241777,-0.12133503074137963,,-0.08099901880361525,-0.5779036746219247,-0.9651920514957887,1.4194567288975786,,-1.7455346843097244,-0.4125345648675102,-1.070816926832136,,,-0.7948425694257978,-1.2011996994184926,,-0.323299150476947,-0.8036179174137393,-0.8327465039624287,-0.7517560735640328,0.39218683809022387,,-0.009336747066303186,,-0.17078428479883126,-1.4481962745617951,,,-0.35105803586087814,-0.7231605092147313,0.34740349696407463,-0.8249910121828987,-0.6822717887205968,-0.4392148470776311,-0.6435355160648928,-0.8151946793060454,-0.21499904023583732,-1.3792426481341786,-0.41208492685093134,,-1.297439042936647,-0.3068689900668086,-0.4320733268179514,-0.09016974961287982,-0.47496406305510475,-0.08307176306722555,-1.0858288185586404,-0.9991461781462597,-0.6898496433080447,-0.6322651946052138,,,-0.31976788522497585,-0.8734082410898381,-1.397794366064605,,-0.5629729564467469,-0.059581580616744026,-0.8294250014608793,-0.5211766587766217,-0.8105984952900098
RC-ABX_-3,,-0.6480093983084396,-1.0307892222572193,-0.7137774256975767,,-0.33871491620249056,-0.775324714366429,-0.9149393599898471,1.2979487689973317,,-1.480899003985904,-0.44994702040339135,-0.7733962324108321,,,-1.3310206462028367,-1.4119359644667666,,-0.47427308017041664,-0.6403598027599658,-0.5195977526673813,-1.1953634791638663,0.7046811233578841,,0.021837814055842487,,-0.6252693885141267,-1.1910151722159177,,,-0.7873013430940864,-0.8847028012749247,-0.18565886449884306,-0.9084498762072609,-0.26765393485663364,-1.050792429127828,-0.5657764427530312,-1.181739095632375,-0.4487474785600547,-1.2332565187595093,-0.40553856057924786,,-1.4798374038934776,-0.9205144640005828,-0.3989767087973583,-0.26998105490978247,-0.94932971473667,-0.4054702039557134,-1.6748929122093301,-1.4268906879256016,-0.4492774334317866,-0.8431894880839659,,,-0.8117322641468973,-0.8142644390054781,-1.2433585826731335,,-0.12349074147140471,-0.29256511689720893,-0.9238463729730969,-0.3144850058751256,-0.5259237087343579
RC-ABX_0,,0.7435044032534982,-0.10413098457503675,-0.18457697358033098,,1.4356967278996005,0.0011646838618193807,0.13793328014547993,0.032811422307298534,,-0.07073939077436692,0.14260753324804387,0.1750752516534208,,,1.2463571826201136,0.23122583280137476,,-0.5558604631143895,0.9219428725510737,-0.4757952666819353,0.05774812170587422,1.978786645712132,,-0.2624364858567241,,0.5479243213222155,-0.41753359307382765,,,0.12977303596798057,0.21303682105054078,1.0900311059421683,0.02426541413539202,-0.6073699777542598,0.48120789279602033,0.6019897472564255,-0.10009277047171367,0.32876282736511087,-0.03823323794096382,0.17913276862502395,,-0.09454346207487573,-0.8321794038901948,-0.4320512205557196,-0.06421632869388934,0.8055905884266059,-0.7150781423202051,-1.0485367165410362,0.16582243688851178,0.3792352543587333,-0.23442591192672282,,,0.1088809065848059,0.15823092891231605,0.31796540375358745,,0.981110380139673,0.09209163513983086,-0.25531280700621084,1.3330436037427642,0.671097925390538
RC-ABX_1,,0.9102603979809184,-0.06266290340027622,-0.050108168028332,,1.8238195912870647,0.12272536917314744,0.4045312408365349,0.4255800402959307,,-0.013508398426619847,0.4477534225350891,0.4111578598719689,,,1.491577289916442,0.4355060078965937,,-0.5060749618213013,1.0110625017210915,-0.1715170860274408,0.029603546934878672,2.708709119255626,,0.10816210026194018,,0.6285565212448913,-0.44078346199980784,,,0.4393530219655433,0.277078445241886,1.1592283590351014,0.19044455888294795,-0.22272021591027794,1.0549742363335055,0.7217079337133814,0.2268336161298469,0.532842395666995,0.07277211498808711,0.5793422030592872,,0.10860159947271192,-0.5770701979190357,-0.09006044737192287,0.2209580811258484,1.2695042167804138,-0.3169257522884137,-0.5374097773547633,0.5267568263462572,0.6064532820825588,0.015218393313797544,,,0.31647827816005497,0.2823548442934321,0.46639792218306353,,1.0519592712692771,0.22469084345083992,-0.07438822250983111,1.247747673092833,0.8235106514363362
RC-ABX_11,,-0.932373086388357,-1.082962070299722,-0.6845021933340976,,-1.1120362355192335,-1.0428055052809881,-1.2787865668671,0.8511750338689552,,-1.2964973957738,-0.6619104244830355,-1.1371297392093165,,,-1.2326601718426409,-1.2260695157018942,,-0.4931974652290538,-0.9598137436003397,-1.701389103470972,-1.147880474307563,-0.14277495619491634,,-0.6447580374707366,,-0.31067347879803653,-0.6716057019382164,,,-0.5876943280859386,-0.9333713873317289,-0.04462168504908016,-1.1545376356413317,-1.2677912668928584,-1.178145307634084,-0.9578330847185047,-1.076274610399846,-0.4789645614654553,-1.4072407712630306,-0.7680269337924958,,-1.2586160424825426,-0.8372321105631275,-1.2515210689456793,-0.465900937721479,-1.348122292810653,-0.7380865258060046,-0.8628967459108046,-1.278604288572063,-0.7577716961524562,-1.3842141088945759,,,-0.5282720228566418,-1.1809750135138795,-1.3544127234075967,,-0.890260896132304,-0.574625425303078,-0.9512120057303733,-0.15797029940892215,-0.3416832875685538
RC-ABX_13,,-1.6529877579444383,-1.3896716273458065,-0.9765213446936373,,-2.4700130659157984,-1.5646567762004435,-1.952904594024091,0.7934739969115394,,-0.5935362866358083,-1.4984818538921942,-2.1904024239787465,,,-0.5648067192561131,-0.7240116764793848,,-0.966419019107094,-2.0788094162831174,-2.3438762683568477,-0.8459619666312432,-1.2649010098650744,,-1.7338303893119917,,0.07160631824476704,-0.4894304082515103,,,-0.5784926840419935,-1.2706897589908062,0.5320192483123936,-1.5011251985691383,-2.3063831190525814,-0.6194233667038151,-2.9635813596735994,-0.719849827959567,-0.30683131925651036,-1.8825008029428278,-2.2241720629445405,,-0.5329457621124409,-0.22162763497413682,-2.137939545535511,-1.2002287502295939,-1.3027977195003166,-0.9443727145431118,-0.6090043294054979,-1.1578823844186232,-1.6520950634018934,-2.615424362497063,,,-0.42462554031939737,-1.8813842729269294,-1.9928649488746573,,-2.665341832849191,-1.3091820243344432,-0.3503058900539533,-0.5271310964853582,-0.4884393156018612
RC-ABX_2,,-0.2588562710597343,0.02797641307487845,-0.26899034619216544,,0.18482362523531792,-0.2534568696741278,0.3067239718902179,0.8837495903828531,,0.02564815236324589,0.2140551269716745,0.2032755655453683,,,1.355213634918028,0.32228992730929473,,-0.34254291410254745,0.8891828712410424,0.03227759014990186,-0.08896920804868728,1.6333391501909407,,-0.49647510343715373,,-0.452223598561247,-0.8431525647879744,,,0.22798705362924007,0.2551899859007646,-0.20056869063607088,0.06573431762636683,-0.5078684816783208,0.3105681842149619,0.007600146729485628,-0.046318675956317855,0.3313400965330621,0.12825680447650345,0.3892774227929153,,-0.002437982369210117,-0.8889926576038066,-0.45388515126294493,-0.40376028953733994,0.6242605340691546,-0.7996699745962131,-0.4781422651974393,0.2380779518660859,-0.6603113170474015,0.01340401007823909,,,-0.3962317435373786,0.2541027004027725,0.40657126469701543,,0.14188996282411873,-0.5171626407351717,0.07998409384976275,1.5325463486756392,0.5255792961272421
RC-ABX_3,,-1.0003822792796273,-0.46680583023544164,-0.9870878976709847,,-0.8086511640395844,-0.6890167131721961,-0.28372186144603606,0.338953983470977,,-0.27284846097724075,-0.6192550947159903,-0.07300779540122725,,,0.04081169022858011,-0.30677633730076953,,-0.8145154316901536,-0.030755125129714248,-0.04570221656772047,-0.5511699084549102,0.255884712614077,,-1.0667278143242975,,-1.5165484600457433,-0.791075192472172,,,-0.824661887031506,-0.5530132986672529,-1.4476787637543937,-0.4177424488759482,-0.5311570582767974,-0.7892628968858489,-0.49455329653765395,-0.5439682092474593,-0.9617879655596654,0.13193405620005072,-0.4315121651331466,,-0.20787691803359953,-1.0726349420677337,-0.7287260159533259,-1.1066448180797057,-0.44984925324070174,-1.1214057786814022,-0.5288958394716089,-0.3658972326680294,-1.0304558749115702,-0.16972090020759992,,,-1.2548201462691173,-0.3117207384683803,0.13635067052428493,,-0.547779629571132,-1.3021648121752338,-0.5197055977080897,0.09668775814343092,-0.8623325571533647
RC-ABX_4,,-1.0255397865623164,-1.2116239280580077,-1.7796906844723401,,-0.7325916785291219,-0.9958826981084408,-0.9696855113634856,-0.6509047904653135,,-0.633174800054784,-1.7363358991217899,-0.5441387723977552,,,-1.4629145855868135,-1.0653881154173832,,-1.75136708230184,-1.133799249647718,-0.3901055179047572,-1.0744473349928185,-0.8735915704223096,,-1.306122972924768,,-1.5515195385783365,-0.499394123829466,,,-2.140498424762541,-1.6287418626053538,-0.9812018394474222,-0.9639805128592903,-0.42694589844570907,-1.7296606101262444,-0.20227900662895584,-1.2407662702263818,-2.391067843756242,-0.08606245223854735,-1.5719728447456705,,-0.4512711015203424,-0.9843944161799938,-0.6131527278507767,-1.4221326175494522,-1.6247752718140727,-1.0416771518387429,-0.7087331912074744,-0.9688166003933033,-0.4123679875022035,-0.4437998248745147,,,-1.8172405884194227,-0.9940800426279046,-0.3017464639253677,,-0.16933945107927362,-1.2524695786704811,-1.4819112300476471,-2.2132846420611005,-2.3153104662012063
RC-ABX_5,,-0.7490417661387718,-1.0852366068540114,-1.5732376211647845,,-0.4763478046831918,-0.9356796586887366,-0.9024743388210427,-0.44227919952949063,,-0.4653520265956583,-1.737674708351693,-0.7367308652375396,,,-1.2148349404447465,-0.9648885638200178,,-1.6866694044299249,-1.2340148765885262,-0.3130393915655815,-0.9529184863758904,-0.9437973613078933,,-1.1074391160614918,,-1.2898631121741237,-0.29202696803546613,,,-1.9893456285850044,-1.523584330620163,-0.772374327064285,-0.9490714607643322,-0.22110296770700275,-1.4442459146427702,-0.25521824556836803,-1.2036506517685241,-2.1962509213167714,-0.1814487019252333,-1.5405213571102432,,-0.42908131556296647,-0.7592097070944333,-0.33057270996823734,-1.4199479559141892,-1.4339010125478866,-0.9085473856050565,-0.5625502501963368,-0.8737204819782093,-0.24815796847401167,-0.29006284337511945,,,-1.5386068313309802,-1.0065587663812299,-0.3409377636701974,,-0.30158112226063427,-1.0699163836557404,-1.3479344600993624,-2.316392785677227,-2.1118828644659717
