Sample,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Name,3alpha-hydroxy-7-oxo-5beta-cholan-24-oate,Thyminose,5-Oxoproline,L-Alanine,D-Allose,L-Arabinose,L-Asparagine,L-Aspartate,CELB,Cholate,Citrate,L-Cysteine,Decanoate,Deoxycholate,ddca,Dulcose,D-Fructose,L-Fucose,Fumarate,Galactose,D-Glucose,L-Glutamate,Glycine,Hexanoate,L-Histidine,indol,L-Isoleucine,L-Leucine,Linoleate,Lithocholate,L-Lysine,L-Malate,Melibiose,L-Methionine,Myristic acid,N-Acetyl-D-glucosamine,Niacin,octanoate,Ornithine,Palmitate,L-Phenylalanine,Picolinic acid,L-Proline,Pyruvate,Melitose,L-Rhamnose,D-Ribose,D-Serine,Succinate,Sucrose,L-Threonine,L-Tyrosine,Ursodiol,Valerate,L-Valine,2-Oxoglutarate,Oleate,Phycite,L-Inositol,trans-4-Hydroxy-L-proline,Acetate,Butyrate,Propionate
RC-ABX_-13,0,0.43211478351985616,0.11781210947388046,0.9999999999999998,0,0,0.9999334035024863,0.9999999999999998,0.04118030801975797,0,0.6204685871679451,0.2278572420279852,0.35441415338354315,0,0.9891696838204862,0.16453968060892377,0.6062188293680435,0,0.9999999999999998,0.15183195855938772,0,0.956169277464652,0.9999334035024863,0,0.5075104619703765,0.6996562868465148,0.33050457353489193,0.3318327993098707,0,0,0.6874594872387432,0.9999999999999998,0.3467880647528869,0,0.20233922520024555,0.9165759604355628,0.7828967468913233,0.35441415338354315,0.9875080256553214,0.9543679310333062,0.49417916703661985,0,0.5062711124935987,0.9999999999999998,0,0,0.3219083356176776,0,0.9689413360899168,0.14567887160012552,0.7097860785775834,0.49417916703661985,0,0,0.3318327993098707,0.9999999999999998,0,0,0.3525430872325725,0,0.9999999999999998,0.11018393683645766,0.24520738412491377
RC-ABX_-3,0,0.630273682389911,0.13883691826905775,0.9999999999999997,0,0,0.9999842514427297,0.9999999999999997,0.02045018137871453,0,0.7652734019916457,0.2957405015520549,0.4089049668546645,0,0.982433790787072,0.047167034232711985,0.7556629952869542,0,0.9999999999999997,0.2923113735894928,0,0.9255462602761468,0.9999842514427297,0,0.691360756107232,0.5804092712439313,0.33725764360815513,0.3379038359055606,0,0,0.5878000716444088,0.9999811704161287,0.3682244364397797,0,0.18975026303185408,0.9353241089649522,0.6560639907434762,0.4089049668546645,0.9735819258086685,0.9484600076200359,0.475866879003345,0,0.4940635319564083,0.9999999999999997,0,0,0.17100724868116432,0,0.9182626920944603,0.14181584146236711,0.8191263193639915,0.475866879003345,0,0,0.3379038359055606,0.9999999999999997,0,0,0.21048990884497787,0,0.9999999999999997,0.0342717606832605,0.41024178999117894
RC-ABX_0,0,0.7353432039107417,0.12721883378099547,1.0000000000000004,0,0,1.0000000000000004,1.0000000000000004,0.002475620671481744,0,0.9435287435149483,0.8001944546267421,0.3311683205605791,0,0.9933656257307729,0.07648492347198096,0.8299212802826557,0,1.0000000000000004,0.21098680410709503,0.027487744656573262,0.9631326983177052,1.0000000000000004,0,0.6363991089880803,0.7201043799361214,0.6756612600719349,0.6759680986371388,0,0,0.7042930402738683,0.9990224034829963,0.22315859993276768,0,0.17906891807990116,0.83422256394526,0.8727920791343194,0.3311683205605791,0.9997099932135359,0.48626460853079756,0.8713260676550906,0,0.8782672804895219,1.0000000000000004,0,0,0.17443800506026286,0,0.905192255651191,0.014732047847939913,0.9982271499555676,0.8713260676550906,0,0,0.6759680986371388,1.0000000000000004,0,0,0.0043168908578178275,0.027487744656573262,1.0000000000000004,0.30157574406102955,0.237277618556194
RC-ABX_1,0,0.6694033961049803,0.07266656999037636,1.0000000000000004,0,0,1.0000000000000004,1.0000000000000004,0.0019896945136145565,0,0.9718265470844707,0.78980472762564,0.26095406839765456,0,0.9993104632267921,0.04309314736143737,0.7405211216811208,0,1.0000000000000004,0.14803261669726236,0.009849490229944238,0.9456203352996534,1.0000000000000004,0,0.5940697618053855,0.6808137862656843,0.5355478576115612,0.5355478576115612,0,0,0.5798271559778474,0.9995796232122223,0.16078151120476206,0,0.14821866281465107,0.748108752855442,0.8385340007074052,0.26095406839765456,0.9998868467915436,0.44203089500396253,0.8377619671180834,0,0.8384515038912917,1.0000000000000004,0,0,0.29631867118543836,0,0.9538369042360064,0.02134130275796514,0.9992279664106786,0.8377619671180834,0,0,0.5355478576115612,1.0000000000000004,0,0,0.009164138007867289,0.009849490229944238,1.0000000000000004,0.2766056699193299,0.20874330261081378
RC-ABX_11,0,0.6335330863206131,0.1524615528402787,1.0000000000000002,0,0,0.9445899296338807,1.0000000000000002,0.12259443858055546,0,0.8369503088793864,0.3916278676877482,0.5385262884676236,0,1.0000000000000002,0.15548485623191044,0.7337880234029724,0,1.0000000000000002,0.20073519482464286,0,0.9346659382981792,0.9445899296338807,0,0.516808813301936,0.6078991444879828,0.4181362437768543,0.4790805634891764,0,0,0.602535442271893,0.9999838349420072,0.407891224912084,0,0.39064194868676794,0.8985834938913904,0.7138857933481711,0.5385262884676236,0.9972938892947381,0.9883812551533817,0.6181424948936972,0,0.6236767442398997,1.0000000000000002,0,0,0.3724889363110284,0,0.9999457034934823,0.1748599853895786,0.8392957725192348,0.6181424948936972,0,0,0.4790805634891764,1.0000000000000002,0,0,0.19252356348322333,0,1.0000000000000002,0.14401738797570335,0.2324866738342913
RC-ABX_13,0,0.44729359403451924,0.31863274598154145,0.9999999999999997,0,0,0.9555027141757442,0.9999999999999997,0.14443466574009414,0,0.9333432247274748,0.3826846227489968,0.8033571003913154,0,0.9999999999999997,0.4699455366309655,0.6737492823483865,0,0.9999999999999997,0.28128789494756823,0,0.9555027141757442,0.9555027141757442,0,0.3611787834001712,0.7050508115120493,0.6314367787979119,0.6882430964376287,0,0,0.7043921274113238,0.9999999999999997,0.8499513991581823,0,0.6328998925339512,0.8959948042793549,0.9417484189004734,0.8033571003913154,0.9944180883790962,0.9618869162308955,0.9431936823602829,0,0.9555027141757442,0.9999999999999997,0,0,0.8990508700233212,0,0.9999999999999997,0.27414610581384447,0.9431936823602829,0.9431936823602829,0,0,0.6882430964376287,0.9999999999999997,0,0,0.15154794688039758,0,0.9999999999999997,0.4061584382188449,0.03717892084467138
RC-ABX_2,0,0.5116867642520728,0.18129211914802523,1.0,0,0,1.0,0.9999384165155218,0.002028942174108278,0,0.9844884545001716,0.8101634467246549,0.47842501088159156,0,0.9998868734329542,0.09310737378756048,0.8765537995256951,0,1.0,0.3977159548319828,0.0019899505264233705,0.7231595276140163,1.0,0,0.7239911326439703,0.5829139418276903,0.49878928475791373,0.49878928475791373,0,0,0.7596368805027862,0.9996853762747122,0.41662156877027834,0,0.2323380543398078,0.8227115110698057,0.8820907110682679,0.47842501088159156,0.9998511911938378,0.6740246879069284,0.8810879123898878,0,0.8812010389569336,1.0,0,0,0.41513629511931455,0,0.977234717426835,0.09411465368089614,0.99899720132162,0.8810879123898878,0,0,0.49878928475791373,1.0,0,0,0.07981969647555924,0.0019899505264233705,1.0,0.3319699915926073,0.1353784318528297
RC-ABX_3,0,0.5873472688112458,0.18487710523917258,1.0,0,0,1.0,1.0,0.0004013369531172013,0,0.9930123583962219,0.8820102481559301,0.7721151861941444,0,1.0,0.104154336122805,0.9787000457742897,0,1.0,0.7182091218154459,0.00019662499096719573,0.7471946605115367,1.0,0,0.8470842752177742,0.6609332030894145,0.6604413315751552,0.6604413315751552,0,0,0.9236008111463354,0.9654447395831053,0.7206658536075398,0,0.5603097602887848,0.9050084656332772,0.9429196186652646,0.7721151861941444,1.0,0.9210792659729915,0.9408184023057936,0,0.9408184023057936,1.0,0,0,0.348269315330227,0,0.9922535229775631,0.433560305937769,0.997898783640529,0.9408184023057936,0,0,0.6604413315751552,1.0,0,0,0.0789542860793142,0.00019662499096719573,1.0,0.2252312567222339,0.06502348334813941
RC-ABX_4,0,0.9396279848833812,0.01629417790375423,1.0000000000000002,0,0,1.0000000000000002,1.0000000000000002,1.9731411343272105e-05,0,0.9997808319709578,0.8476194294841684,0.9953211010712225,0,1.0000000000000002,0.16541590799865077,0.9977104433747586,0,1.0000000000000002,0.9631986458985039,1.9865474213524165e-05,0.9589615094020579,1.0000000000000002,0,0.9647799210894445,0.9272987437892724,0.8083427718487052,0.8089715005736571,0,0,0.9970277851847766,0.8527768749767242,0.966218775539071,0,0.8071479194904121,0.998193739173579,0.9986886130850663,0.9953211010712225,0.999674591071212,0.9971147119333371,0.9986886130850663,0,0.9993173418100182,1.0000000000000002,0,0,0.2086826361570925,0,0.9999038947428854,0.7763063356557233,0.9993712712750482,0.9986886130850663,0,0,0.8089715005736571,1.0000000000000002,0,0,0.014825443129085946,1.9865474213524165e-05,1.0000000000000002,0.020159572702936765,0.000702523664195364
