ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Name,3alpha-hydroxy-7-oxo-5beta-cholan-24-oate,Thyminose,5-Oxoproline,L-Alanine,D-Allose,L-Arabinose,L-Asparagine,L-Aspartate,CELB,Cholate,Citrate,L-Cysteine,Decanoate,Deoxycholate,ddca,Dulcose,D-Fructose,L-Fucose,Fumarate,Galactose,D-Glucose,L-Glutamate,Glycine,Hexanoate,L-Histidine,indol,L-Isoleucine,L-Leucine,Linoleate,Lithocholate,L-Lysine,L-Malate,Melibiose,L-Methionine,Myristic acid,N-Acetyl-D-glucosamine,Niacin,octanoate,Ornithine,Palmitate,L-Phenylalanine,Picolinic acid,L-Proline,Pyruvate,Melitose,L-Rhamnose,D-Ribose,D-Serine,Succinate,Sucrose,L-Threonine,L-Tyrosine,Ursodiol,Valerate,L-Valine,2-Oxoglutarate,Oleate,Phycite,L-Inositol,trans-4-Hydroxy-L-proline,Acetate,Butyrate,Propionate
Helicobacter.1,,0.6617843343870738,0.5016025641025643,0.6022051282051284,,0.601794871794872,0.6054487179487181,0.7391861761426972,0.6679875679875681,,0.6849002849002848,0.5536087369420705,0.7580988117573484,,,0.5907051282051282,0.615805288461538,,0.5989102564102566,0.6941951566951567,0.6105056980056981,0.728986866791745,0.7807562807562799,,0.5833710407239815,,0.5576585695006749,0.615148448043185,,,0.7390203813280737,0.5658862876254184,0.6573549257759785,0.5473846153846156,0.7965463108320249,0.6553774928774929,0.6433925049309666,0.7319473319473321,0.5486596736596738,0.8092702169625243,0.7473372781065085,,0.6909722222222218,0.3561965811965811,0.6296896086369772,,0.6924501424501426,0.1971794871794872,0.6100591715976333,0.6219132149901376,0.6205128205128201,0.4925925925925927,,,0.6297245963912632,0.5893162393162393,0.7094771241830062,,0.616790736145575,0.4986111111111113,0.7019140483929214,0.3842948717948717,0.5620546120546115
Corynebacterium.1,,0.6400000000000001,0.5705882352941178,0.699404761904762,,0.596099290780142,0.6095238095238097,0.3999999999999999,0.6083333333333334,,0.551449275362319,0.6112068965517236,0.49246031746031754,,,0.6372549019607837,0.62979797979798,,0.5249999999999999,0.6300925925925928,0.6114285714285715,0.6902298850574715,0.7341530054644803,,0.7762295081967208,,0.6474637681159422,0.6588235294117649,,,0.6618518518518521,0.5037037037037035,0.6144736842105265,0.6040816326530614,0.6055555555555556,0.677777777777778,0.6504504504504507,0.5340000000000003,0.6143518518518521,0.5408045977011495,0.7576923076923071,,0.7525641025641029,0.2966666666666667,0.5823333333333335,0.4537634408602152,0.6671052631578949,,0.7343137254901955,0.6022727272727274,0.570720720720721,0.724293785310734,,,0.6557471264367817,0.5590909090909091,0.5125000000000002,,0.6166666666666669,0.4466666666666669,0.7305555555555552,0.4401960784313725,0.5810897435897439
Bilophila.1,,,,0.8025641025641027,,0.7605555555555552,0.7344827586206898,0.8337301587301582,,,0.8890804597701147,0.7757861635220122,0.8619047619047616,,,0.746296296296296,0.8022727272727269,,0.5928571428571427,,,0.8275362318840576,0.806428571428571,,,,0.8448148148148144,0.8031746031746027,,,0.8325757575757572,0.8775362318840577,,0.7604575163398688,,0.8418181818181815,,0.7979166666666663,0.7867346938775504,0.8839999999999998,,,0.8170833333333327,0.8255102040816321,,,0.8478787878787875,0.6974747474747476,0.8841666666666665,0.7415094339622639,0.9019230769230767,0.8355932203389828,,,0.8371428571428573,,,,0.8224489795918364,0.667241379310345,0.8999999999999998,,
Coprococcus.1,,0.6625000000000001,0.613888888888889,0.6340425531914896,,0.5700000000000002,0.4525000000000001,0.6475609756097563,,,0.4673076923076925,0.47840909090909106,0.6809090909090908,,,,0.6714285714285716,,0.26999999999999996,0.7154761904761907,,0.4828125000000002,0.5257575757575759,,0.566153846153846,,0.4250000000000001,0.3720000000000001,,,0.6322916666666669,0.31666666666666665,0.6621951219512199,0.6157894736842102,,0.5888888888888891,0.6137500000000002,0.6715686274509806,0.6450704225352111,0.6223684210526317,0.6275510204081636,,0.5870967741935484,0.3499999999999999,0.6511363636363638,,0.652777777777778,0.26249999999999996,0.504878048780488,0.6147058823529413,0.4285714285714285,0.6129629629629628,,,0.45769230769230784,0.3499999999999999,0.6746153846153844,,0.6071428571428572,0.5328125000000001,0.7270491803278687,,0.6436363636363635
Erysipelotrichaceae.1,,0.5987500000000001,0.555,0.4080645161290325,,0.49347826086956537,0.38552631578947383,0.4578125000000002,0.5069444444444448,,0.34166666666666656,0.4048780487804881,0.5987804878048781,,,0.5744680851063831,0.6682926829268294,,0.6412500000000001,0.49736842105263174,0.5175675675675679,0.4714285714285716,0.5093023255813955,,0.6507812499999995,,0.5924528301886794,0.5250000000000002,,,0.47258064516129045,0.5773809523809527,0.5023809523809526,0.5000000000000001,0.35526315789473695,0.5625000000000002,0.5257142857142859,0.6137500000000001,0.2454545454545454,0.38000000000000017,0.5990909090909087,,0.24642857142857136,0.38333333333333325,0.497777777777778,,0.5820512820512822,0.5136363636363637,0.3428571428571431,0.6114285714285715,0.5500000000000002,0.5439024390243904,,,0.5404761904761907,0.49666666666666687,0.41136363636363654,,0.5176470588235297,0.4215909090909093,0.5178571428571428,0.4971428571428572,0.4060975609756098
Clostridium.1,,,,0.5516129032258064,,,0.53747311827957,0.4455197132616488,,,0.7675115207373268,,,,,0.7437034739454089,0.7758651026392959,,0.5421658986175114,0.7591397849462362,,0.7096438172043005,0.6568311195445921,,0.6752776308831303,,0.6465909090909092,0.6749409913453975,,,0.5787541713014462,0.6576788218793831,0.7107526881720432,,,0.7183870967741938,,0.6652605459057072,0.20368663594470046,,,,0.6521388499298739,0.3690860215053762,0.6634024577572966,,0.766189896530736,,0.5993195564516124,0.7272952853598009,,,,,0.5263440860215053,0.5544930875576036,,,,,0.7525873655913974,0.6537970430107527,
Kandleria.1,,0.6870967741935485,0.5839285714285716,0.7833333333333334,,0.6459999999999997,0.6548387096774195,0.42916666666666664,,,0.5538461538461541,0.6991379310344822,0.7562499999999996,,,0.7158536585365854,0.7800000000000001,,0.41,0.7756410256410258,0.6245454545454542,0.6483333333333335,0.6472222222222224,,0.8023437499999997,,0.6025641025641028,0.6687500000000002,,,0.6854838709677421,0.5107142857142857,0.7976744186046507,0.6533333333333334,0.7792452830188676,0.7714285714285709,0.6947368421052633,0.7279069767441861,0.7405405405405407,0.8049999999999997,0.7979166666666663,,0.7193548387096775,0.7952380952380947,0.7602040816326527,0.6479999999999996,0.7390243902439025,0.617857142857143,0.7025641025641027,0.7648648648648649,0.6902439024390244,0.5783783783783786,,,0.7822580645161291,0.5499999999999999,0.7754098360655735,,0.6837837837837839,0.49677419354838726,0.5576923076923076,0.5500000000000002,0.6145833333333335
Finegoldia.1,,0.6253787878787879,0.39833333333333354,0.6597222222222224,,0.5729508196721307,0.5970588235294119,0.37361111111111106,0.576984126984127,,0.4160000000000002,0.4254716981132076,0.5204022988505747,,,,0.6255813953488372,,0.43333333333333324,0.5644444444444445,0.5292929292929294,0.4777777777777779,0.5322222222222224,,0.6045454545454542,,0.44968553459119504,0.47791666666666677,,,0.5216216216216215,0.4333333333333333,0.5465277777777778,0.434640522875817,0.634935897435897,0.6213675213675215,,0.5427272727272726,0.4879166666666667,0.6413461538461536,0.6937499999999996,,0.5004901960784316,0.4149999999999999,0.5120567375886524,,0.6460784313725486,0.26249999999999996,0.5723484848484849,0.5494949494949496,0.3357142857142857,,,,0.5172839506172842,0.3848484848484851,0.6132183908045973,,,0.4217171717171718,0.6781481481481483,0.29062499999999997,0.4669871794871796
Bifidobacterium.1,,0.5914880952380954,0.45656565656565673,0.5672161172161173,,0.536434108527132,0.5013957307060757,0.531818181818182,0.6565337763012183,,0.6859022556390978,0.4659171075837744,0.5852484472049693,,,0.5383394383394384,0.6152625152625155,,0.31394557823129243,0.7854700854700853,,0.38854875283446716,0.62642089093702,,0.6891395154553045,,0.6472972972972975,0.6670329670329671,,,0.5857723577235775,0.4842490842490842,0.6627594627594627,0.5418886198547218,0.4981416957026713,0.6245098039215687,0.5758064516129034,0.49708994708994725,0.16488095238095238,0.5371299871299872,0.7043995859213245,,0.7213114754098355,0.3583333333333332,0.6517006802721088,0.6847883597883593,0.581878306878307,0.029523809523809525,0.6730357142857143,0.6396825396825399,0.497809523809524,0.7666988416988412,,,0.49981684981685004,0.5007936507936507,0.49767316017316027,,0.6451159951159952,0.6305820105820108,0.8678199404761897,0.1714285714285714,0.6855253212396066
