Sample,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Name,3alpha-hydroxy-7-oxo-5beta-cholan-24-oate,Thyminose,5-Oxoproline,L-Alanine,D-Allose,L-Arabinose,L-Asparagine,L-Aspartate,CELB,Cholate,Citrate,L-Cysteine,Decanoate,Deoxycholate,ddca,Dulcose,D-Fructose,L-Fucose,Fumarate,Galactose,D-Glucose,L-Glutamate,Glycine,Hexanoate,L-Histidine,indol,L-Isoleucine,L-Leucine,Linoleate,Lithocholate,L-Lysine,L-Malate,Melibiose,L-Methionine,Myristic acid,N-Acetyl-D-glucosamine,Niacin,octanoate,Ornithine,Palmitate,L-Phenylalanine,Picolinic acid,L-Proline,Pyruvate,Melitose,L-Rhamnose,D-Ribose,D-Serine,Succinate,Sucrose,L-Threonine,L-Tyrosine,Ursodiol,Valerate,L-Valine,2-Oxoglutarate,Oleate,Phycite,L-Inositol,trans-4-Hydroxy-L-proline,Acetate,Butyrate,Propionate
RC-ABX_-13,0.0,0.805377340297006,0.7786098409114737,0.7996598811776409,0.7886828159470601,0.8048730115352539,0.8020562322979137,0.8109041670589227,0.814869821749338,0.0,0.8018655194091433,0.7880478072179098,0.7523070082275978,0.0,0.0,0.8085615630436501,0.8200089917811639,0.7901232029246968,0.8075170122544385,0.8066037401257548,0.8256252467759849,0.7924469565625092,0.7852473074103798,0.0,0.7674367829612123,0.0,0.7373557137971612,0.7494178495168492,0.0,0.0,0.7397232387276501,0.8055454306968863,0.8084273715245999,0.7599228692645826,0.7573664200164294,0.821631045448127,0.7469894665763931,0.7355385828971722,0.7881248847118655,0.7558019525279711,0.7547803584686413,0.0,0.7889346111340884,0.8134915664426074,0.8053200366198839,0.7833868433999871,0.8129242183985057,0.7902049625334803,0.7932323499631361,0.8155672426239671,0.7939134768170366,0.765292600767856,0.0,0.0,0.743393538184989,0.7879849994850834,0.0,0.0,0.8020261736577803,0.7717910153534245,0.7711257204089595,0.761783223839095,0.7358126448457616
RC-ABX_-3,0.0,0.7776662782815855,0.7567981134125488,0.7746745334308138,0.7629842973988397,0.7769954294756043,0.7765473104922757,0.7830459316583102,0.7842438860753995,0.0,0.7695901403308082,0.7666705885414896,0.7371454062633149,0.0,0.0,0.7824494243006594,0.7891873901264497,0.7632098509430124,0.7817692208650767,0.7773497171600652,0.7932446562232195,0.7683159788136676,0.7545223318469059,0.0,0.7480104342737003,0.0,0.7271931863743006,0.7320392927502519,0.0,0.0,0.7073650914342887,0.7821037491772355,0.775610526950659,0.7433023740929979,0.7409151789219273,0.7922543718758472,0.7174712436599932,0.7297649897931494,0.7680849336548574,0.7383995658484658,0.7342895778982144,0.0,0.7648271820124467,0.779493160221056,0.7742223383618513,0.7588966698194544,0.7818587965784028,0.7648934005855385,0.7775284415954606,0.7857417170878073,0.7651107635864643,0.7466243173253706,0.0,0.0,0.7352214631426351,0.7654261986112924,0.0,0.0,0.7724878374452954,0.7546261623547359,0.7542947192931244,0.7444008830107134,0.6751891039674452
RC-ABX_0,0.0,0.802451512057406,0.7849244803808891,0.8001256724980189,0.7713699854666037,0.8025803319466291,0.7936948523281773,0.8123306392876729,0.8114295252442812,0.0,0.8027627111883612,0.7762470243520129,0.7720590715063792,0.0,0.0,0.7967499194416778,0.8142980191168895,0.7765509090381183,0.8021505151803376,0.799632937873023,0.8169734328116837,0.8020327068161865,0.7756685967140294,0.0,0.784696907824775,0.0,0.7558306022906687,0.7582461877326068,0.0,0.0,0.7659211050579822,0.8097981732206311,0.8009867238319244,0.7676365524054866,0.7820255878861523,0.8164183776274379,0.7512611402480754,0.7773652380246107,0.7993573671127674,0.780586913876309,0.7505609172006323,0.0,0.79918757512418,0.8078638980710274,0.8046082094808821,0.7654240403410796,0.81318767910186,0.7886261854861972,0.801684891862959,0.8078105957273587,0.7702458782213886,0.7648372501834748,0.0,0.0,0.7618251198417393,0.7995923802386697,0.0,0.0,0.7904488340360543,0.7653604112938477,0.7854870780607404,0.769256070988178,0.7140932319306026
RC-ABX_1,0.0,0.8267174472753301,0.8142546829904231,0.8262333968177555,0.7952374352783509,0.826375029207829,0.8189676651746238,0.8384174620516684,0.8363388101968026,0.0,0.8318901462811787,0.7986835154403178,0.7987833948124492,0.0,0.0,0.8230099635850714,0.8408118733693,0.8001607616615917,0.828079952873863,0.8231822328944266,0.8438782288361363,0.8303221687634768,0.7986232301732492,0.0,0.8146552442297457,0.0,0.7785493328208092,0.7791310533316878,0.0,0.0,0.7870012354752582,0.8346046422513089,0.8232504174492773,0.7887474619076525,0.8109976734062064,0.842722576875714,0.7757662988742196,0.8078408926518286,0.8283457802134333,0.8091004030353373,0.7707382526192602,0.0,0.8272306821350611,0.8367753115595329,0.8286590106247742,0.7864536025660839,0.8389374402385621,0.8121162623295973,0.8281897320943263,0.8342444796704154,0.7948527136650774,0.7892936411462509,0.0,0.0,0.7843685166533989,0.8302389805046088,0.0,0.0,0.816306183485843,0.7876892276169362,0.8126352314325512,0.7930264248326657,0.7688455081187321
RC-ABX_11,0.0,0.7733618534369404,0.7480907768055421,0.7650342231697734,0.7583411468314569,0.7769318387993946,0.770648617430305,0.7795949670176977,0.7872134910363803,0.0,0.773823670069242,0.7599628126048176,0.7296038179062934,0.0,0.0,0.7777770598569637,0.7929852719883916,0.7587900841761095,0.7754226835140225,0.7774310817770282,0.7978820342768552,0.7648874305333417,0.7585233903704643,0.0,0.7377354534618488,0.0,0.7033100491103894,0.7238729971268574,0.0,0.0,0.72027306534996,0.7757465292709792,0.7806230614002542,0.7352286495531795,0.7379443721550222,0.7936640865152405,0.7293873646384887,0.7109774905689258,0.7542517907868095,0.735432217628899,0.7315944994815912,0.0,0.7553902807740794,0.782793099463672,0.7787748886782366,0.753120542644824,0.783732962165094,0.7617938543884677,0.7594279245672227,0.7913478622790104,0.7629074429284933,0.7323970436779376,0.0,0.0,0.7120459411851373,0.7618365787913413,0.0,0.0,0.771590114778904,0.7443310378834064,0.7521220197593543,0.7430443552733549,0.7384494136664687
RC-ABX_13,0.0,0.7457778071413776,0.6952569789389345,0.7293318362880592,0.7189104737033707,0.7479829734886384,0.7300748835746854,0.7512017149817476,0.7605682081883915,0.0,0.7422222700849276,0.7183363003714943,0.6767215260320887,0.0,0.0,0.7449965421839987,0.7650165686765467,0.7171337693844365,0.7439653832023527,0.7486947901987497,0.7696721556481828,0.726782244300436,0.721013116920374,0.0,0.6885747207820692,0.0,0.6379130324657598,0.680183844797327,0.0,0.0,0.6811192391011913,0.7354563806678814,0.759816030357598,0.6849684696765544,0.6917288779328548,0.7656251554646806,0.6748776808060937,0.6514749409047064,0.7075723703765756,0.6896966119179987,0.6902858053453396,0.0,0.7167778630548546,0.7525790922025373,0.7560375057355336,0.7152256056104471,0.7582481728873537,0.7241865408870074,0.7038024194646235,0.7646720813926683,0.7219351134861459,0.6791144050669549,0.0,0.0,0.6431069343040515,0.7150961359980949,0.0,0.0,0.735427551261014,0.6934369962843981,0.7032319896153005,0.692199792235894,0.6864461954029727
RC-ABX_2,0.0,0.7896481325362873,0.7764933572171104,0.7857591524144122,0.7641131532530341,0.7876045076309314,0.7828182375738025,0.7938536382671664,0.7953288370093333,0.0,0.7907062814083406,0.7701211848948609,0.7612686971637402,0.0,0.0,0.7837209516770948,0.798115908864574,0.7674463363659588,0.7877423944693948,0.7874184257615978,0.7996783068496996,0.7877230304854418,0.77029855461702,0.0,0.7781030605372955,0.0,0.7534738535706172,0.7606412231376806,0.0,0.0,0.753292329432586,0.7935066013974915,0.7871082599401316,0.7666081456672443,0.7674833064489586,0.8011840588824767,0.7523480957220472,0.767448103852365,0.7870574777338386,0.7654731285802995,0.7457211926976152,0.0,0.784734635443338,0.7942181422415627,0.7892987203270428,0.7629053709744177,0.7960338607540512,0.7813244719004718,0.7867441632900889,0.7928834422323459,0.7668897048978299,0.7586648167424928,0.0,0.0,0.755191442443721,0.7882059567520335,0.0,0.0,0.7776503531787095,0.7531324435527208,0.780890917076848,0.7610178139100111,0.7529152764843388
RC-ABX_3,0.0,0.7171057376155224,0.7064283665401617,0.7118079418378452,0.7010795258471234,0.715886886667336,0.7173497782701173,0.718290789618807,0.720421084181841,0.0,0.7158686367141314,0.7088717628235781,0.6879738672075771,0.0,0.0,0.7126660641214726,0.7205194698748525,0.703307540548781,0.7146225518425682,0.7176929826560899,0.7214501988950851,0.7136265579711155,0.7101041739365992,0.0,0.7087281768704067,0.0,0.6950990284024352,0.7036848654117676,0.0,0.0,0.6936539782603602,0.7176469947302306,0.7161388211571672,0.7099788370503467,0.6849930588947806,0.7246652151735326,0.698314966385603,0.6925177441668483,0.7150156810667468,0.6814662494285207,0.6880287269597665,0.0,0.7113907355652518,0.7169339323960151,0.7162329162240926,0.7069764571827817,0.7198831297870759,0.7121600877576348,0.7149481601408146,0.7190738540934623,0.7073521146508447,0.6973032985738352,0.0,0.0,0.6952363171404389,0.7131138634900052,0.0,0.0,0.7054470265977949,0.6915820172341614,0.713735022516633,0.6970945472504796,0.6989222327368403
RC-ABX_4,0.0,0.636957593344612,0.6311672204938023,0.6316668801623294,0.6269050951554497,0.6397748796775953,0.643981630570812,0.6415210588650284,0.6418600636669232,0.0,0.6392451698387911,0.6357884600313989,0.607098823587816,0.0,0.0,0.6359087106668365,0.6393213520713688,0.629992222737903,0.6373633212890168,0.6405525459648392,0.6409743797840117,0.6389855402754346,0.635973384632956,0.0,0.6308732913622367,0.0,0.6179366041553901,0.627203845062292,0.0,0.0,0.6296186952538538,0.6379676945935918,0.6395977872402533,0.6350839147435542,0.5996503587897813,0.6447784243537064,0.6266666787942525,0.6129636845776293,0.6404313004590614,0.5957256447056726,0.6145588264577476,0.0,0.6372584361013921,0.6377315627231939,0.6406532982080825,0.6339423006322437,0.6410304212835899,0.6318504950058462,0.6402673650633587,0.641158293522719,0.6355755503743594,0.6251210067218992,0.0,0.0,0.6248819198141882,0.6368596920586145,0.0,0.0,0.6272860096540681,0.6216767037853811,0.6374941122966554,0.6230244160496401,0.6341515872801975
