Sample,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Name,3alpha-hydroxy-7-oxo-5beta-cholan-24-oate,Thyminose,5-Oxoproline,L-Alanine,D-Allose,L-Arabinose,L-Asparagine,L-Aspartate,CELB,Cholate,Citrate,L-Cysteine,Decanoate,Deoxycholate,ddca,Dulcose,D-Fructose,L-Fucose,Fumarate,Galactose,D-Glucose,L-Glutamate,Glycine,Hexanoate,L-Histidine,indol,L-Isoleucine,L-Leucine,Linoleate,Lithocholate,L-Lysine,L-Malate,Melibiose,L-Methionine,Myristic acid,N-Acetyl-D-glucosamine,Niacin,octanoate,Ornithine,Palmitate,L-Phenylalanine,Picolinic acid,L-Proline,Pyruvate,Melitose,L-Rhamnose,D-Ribose,D-Serine,Succinate,Sucrose,L-Threonine,L-Tyrosine,Ursodiol,Valerate,L-Valine,2-Oxoglutarate,Oleate,Phycite,L-Inositol,trans-4-Hydroxy-L-proline,Acetate,Butyrate,Propionate
RC-ABX_-13,0,0.3136524529047705,0,0.29243331928618826,0,0.20972393082473006,0.6492419795253157,0.6494100953180497,0.5627078845016713,0,0.1637358996769439,0.19501289324778756,0.09005616686508935,0,0.09005616686508935,0.15216870774279936,0.6386517018947875,0.09043583751354389,0.6492419795253157,0.22246480805496055,0.6494766918155631,0.4109823354866322,0.30000744133829604,0,0.025582612009992692,0,0.014992334379464445,0,0,0,0,0.6492419795253157,0.570795333800611,0.014992334379464445,0.1050485012445538,0.2424378349494278,0,0,0.3819942875309996,0.10706122206253922,0,0,0.3820469241337957,0.6494100953180497,0.29438829370376907,0.13907630457278838,0.3458042824676507,0.15579741767827363,0.5524126471114471,0.26859062055319366,0.25111068626730976,0.014992334379464445,0,0,0,0.40739721867817885,0,0,0,0,0.16541406385887608,0,0
RC-ABX_-3,0,0.34000360344375663,0,0.30058039714604373,0,0.24939548042116713,0.5629176801752226,0.5629480567736941,0.4558044111366142,0,0.17195754504550373,0.2537823193621787,0.022063801065296488,0,0.022063801065296488,0.038793679347586374,0.5328242544625594,0.022297061484786346,0.5629176801752226,0.28507219536778083,0.562963805330964,0.24611742369160391,0.22013320547958523,0,0.03638435305801842,0,0.010395196077966736,0,0,0,0,0.5629176801752226,0.4548344770618647,0.010395196077966736,0.032458997143263224,0.3139170960259696,0,0,0.21047485550189662,0.13069588609612068,0,0,0.21475908231124297,0.5629480567736941,0.3254761940052696,0.21989982435138977,0.37785693482241767,0.14737897382867576,0.5397553971118869,0.274956854494974,0.08885199876470355,0.010395196077966736,0,0,0,0.24485886400248175,0,0,0,0,0.21539174136077097,0,0
RC-ABX_0,0,0.3960693202451605,0,0.3651858902101915,0,0.36081837357904695,0.3987416745908657,0.3987416745908657,0.3765851711124247,0,0.28318886033116897,0.37271353096203247,0.02829663857850613,0,0.02829663857850613,0.031421831399452184,0.39761883782568547,0.0004242660787343101,0.3949043865524238,0.15651513806891185,0.3987416745908657,0.2614068205257958,0.05843350957930458,0,0.002666797260284081,0,0.029906478456255114,0,0,0,0,0.3987416745908657,0.3664038382288182,0.029906478456255114,0.030715372378187982,0.3967873396309142,0,0.027848455508621178,0.03212829933562261,0.03908508403214314,0,0,0.26112958953454984,0.3987416745908657,0.3958406306051636,0.1303273628311231,0.3972490438821406,0.2649944992775159,0.39180458189698353,0.11560757525202525,0.03268023517218217,0.00241873379968185,0,0,0,0.2614068205257958,0,0,0,0,0.0750944200093359,0,0.027487744656573262
RC-ABX_1,0,0.35421044343431846,0,0.3365252409162261,0,0.3287552714418592,0.360435146445774,0.360435146445774,0.34431865222076363,0,0.3084514849314028,0.3410191301853196,0.021591416348552092,0,0.021591416348552092,0.018779388580997394,0.3603219932373171,0.00021018839388909987,0.32961373047343145,0.1110035720185005,0.360435146445774,0.2554093103323028,0.08003596070516757,0,0.002102847722071443,0,0.011839184743558794,0,0,0,0,0.360435146445774,0.3318446050834141,0.011839184743558794,0.023581110862166646,0.35421044343431846,0,0.016251900134875145,0.024353144451488472,0.03421300914935318,0,0,0.2550859687299568,0.360435146445774,0.35421044343431846,0.0960327526497762,0.35966311285645225,0.2631663273080961,0.32708624202730924,0.07214288815068656,0.018779388580997394,0.0019896945136145565,0,0,0,0.2554093103323028,0,0,0,0,0.08817229706192194,0,0.009849490229944238
RC-ABX_11,0,0.32009043406825866,0,0.36135093580559624,0,0.23717078382239998,0.482284835671251,0.4863014449852204,0.4196362585947341,0,0.3340011426613071,0.345599056121447,0.10039058721628133,0,0.10039058721628133,0.12953536686711764,0.385400180325826,0.06778548962580638,0.4822719017885183,0.27404308480065614,0.54171151535134,0.4215472269710697,0.3474595348985881,0,0.05518551952389634,0,0.05518551952389634,0,0,0,0,0.482284835671251,0.5165209139401591,0.05518551952389634,0.15557610674017766,0.3462693100313588,0,0,0.2344002687559139,0.1934767526737274,0,0,0.331424610034852,0.4863014449852204,0.27418277073416925,0.16554106896331489,0.44195160758289664,0.193197133611489,0.41395989483124446,0.22590424125912137,0.25436043555840937,0.05518551952389634,0,0,0,0.4050643154484165,0,0,0,0,0.2169558810391003,0,0
RC-ABX_13,0,0.5277989876152451,0,0.4526752781542761,0,0.4338755759062122,0.48985419899894755,0.4912994624587569,0.4971561425523079,0,0.433891997332436,0.42859801710676515,0.2838481449420174,0,0.2838481449420174,0.3844161442379631,0.48983777757272373,0.17830633863911918,0.48985419899894755,0.4523180483385234,0.5357967482830124,0.37416114441263604,0.481532051367875,0,0.01895342962583005,0,0.01895342962583005,0,0,0,0,0.48985419899894755,0.4971725639785317,0.01895342962583005,0.3028015745678474,0.4446939389127327,0,0,0.2544639948260449,0.3116817439753502,0,0,0.25482122464179774,0.4912994624587569,0.4526588567280524,0.38249437206516923,0.5357967482830124,0.4521010671250535,0.3885297120395378,0.4310613896297656,0.4536984523345422,0.01895342962583005,0,0,0,0.3420741785869522,0,0,0,0,0.388172482223785,0,0
RC-ABX_2,0,0.558348547503332,0,0.568492570942,0,0.4954822455328266,0.6303529599615237,0.6303529599615237,0.5172091897744168,0,0.5695604749084476,0.5143955511528839,0.1495445326156539,0,0.1495445326156539,0.08080225031866686,0.6300678629536308,5.0109694240662066e-05,0.4147462851264496,0.3693601225420578,0.6303529599615237,0.32308320678853947,0.40133692145574834,0,0.002228905695191911,0,0.0040084639309748826,0,0,0,0,0.6303529599615237,0.49864047281185575,0.0040084639309748826,0.15162462950468358,0.5584232522205845,0,0.07878833491905107,0.1526274281830636,0.16486356406479824,0,0,0.3229343979823772,0.6303529599615237,0.5583589762728888,0.32329305053069224,0.6293501612831437,0.33303240981832133,0.4127887282120094,0.12849023885187758,0.08100012200487576,0.0020185134045515125,0,0,0,0.32308320678853947,0,0,0,0,0.441344506801508,0,0.0019899505264233705
RC-ABX_3,0,0.7390684000886554,0,0.8177917450014355,0,0.7271063562900231,0.8306279140197106,0.8306279140197106,0.7329961469296835,0,0.8111395206741516,0.7310486383485504,0.16474117471553376,0,0.16474117471553376,0.07801083685463386,0.8292471151015445,1.531830442256982e-05,0.6006286224432538,0.6799163083514528,0.8306279140197106,0.22533520519581948,0.7555358639117585,0,0.000281267300427238,0,0.00047789229139443375,0,0,0,0,0.8306279140197106,0.7319355323601784,0.00047789229139443375,0.165022442015961,0.7404491990068215,0,0.07676842741038313,0.16712365837543203,0.520487268789636,0,0,0.22533520519581948,0.8306279140197106,0.7391884697413453,0.6699943410873745,0.8285266976602396,0.5770367493914302,0.5992814616507356,0.44374819644787716,0.07939163577279996,0.000281267300427238,0,0,0,0.22533520519581948,0,0,0,0,0.761221513024897,0,0.00019662499096719573
RC-ABX_4,0,0.8193260312718255,0,0.8196559792639202,0,0.8193113959534831,0.8196559792639202,0.8196559792639202,0.8193260312718255,0,0.8196413439455779,0.8193113959534831,0.018403020002219054,0,0.018403020002219054,0.01808770732846667,0.8196559792639202,0.0029220858893800813,0.7786273818542105,0.8176802074684345,0.8196559792639202,0.01974316628816523,0.8180101554605292,0,1.9731411343272105e-05,0,3.9596885556796274e-05,0,0,0,0,0.8196559792639202,0.8193260312718255,3.9596885556796274e-05,0.018422751413562324,0.8193260312718255,0,0.014825577191956197,0.01809734248477428,0.7769669227324772,0,0,0.01974316628816523,0.8196559792639202,0.8193260312718255,0.8176458407387489,0.8196559792639202,0.778593015124525,0.7786127465358682,0.7766317445845113,0.01808770732846667,1.9731411343272105e-05,0,0,0,0.01974316628816523,0,0,0,0,0.8179955201421869,0,1.9865474213524165e-05
