,minimum,maximum
CYTK1,44.871583344346085,45.66085662771083
CYTK2,0.5370044556549753,0.5370044556681189
CZP_NR,-256.3435767182484,1000.0
Cuabc,0.3946366416760604,0.39463664168205753
Cut1,0.0,9.168229003402348e-12
DAGK120,0.0,0.0
DAGK140,0.0,0.0
DAGK141,0.0,0.0
DAGK160,0.0,0.0
DAGK161,0.0,0.0
DAGK180,0.0,1.83364580068047e-11
DAGK181,0.0,0.0
DAPDAi,0.0,2.5587740066513134e-11
DAPDC,0.0,5.315937650775771e-12
DAPMDH,-1.0759509248938709e-11,1.0449784658235764e-11
DAPabc,0.08977080222594466,0.08977080225311841
DASYN120,0.0,0.0
DASYN140,0.0,0.0
DASYN141,0.0,0.0
DASYN160,0.0,0.0
DASYN161,0.0,0.0
DASYN180,1.707260629865863,1.7072606298658684
DASYN181,0.0,0.0
DASYNAI15,0.0,0.0
DASYNAI17,1.707260629865863,1.7072606298658697
DASYNI14,0.0,0.0
DASYNI15,0.0,0.0
DASYNI16,0.0,0.0
DASYNI17,1.707260629865863,1.7072606298658697
DB4PS,0.0,0.0
DCMPDA,-0.5370044556681192,-0.5370044556425617
DCYTD,0.0,0.0
DDGLK,0.0,0.0
DDPA,2.708681489826895,2.7086814898329252
DDPGA,0.0,0.0
DFDCYTDD,0.0,9.664207551844257e-12
DFDCYTDabc,0.0,4.5562893572981865e-12
DFDURIte,0.0,4.5562893572981865e-12
DGK1,0.0,0.0
DHAD1,0.0,1.1795411973264893e-11
DHAD2,0.39463664167606033,0.3946366416869582
DHAPT,0.0,1.2521781275212359e-09
DHFOR2,-1.1839099250280891,-1.1839099250177656
DHFR,1.9827562422716083,1.98275624227138
DHFS,0.0,1.9326762412674733e-12
DHNAOT4,0.7892732833521207,0.7892732833521211
DHNAOT7,0.7892732833519132,0.7892732833521231
DHNPA,0.0,1.7053025658242413e-12
DHORDfum,0.0,4.431132403513736e-12
DHORDnad,0.0,7.260153418016395e-12
DHORTS,-5.8852712107038624e-12,0.0
DHPPDA,0.0,9.975956182548915e-12
DHPPDA2,0.0,4.826648224582889e-12
DHPR,0.0,0.0
DHPS,0.0,1.5563603222108316e-12
DHQS,2.7086814898268945,2.708681489827671
DHQTi,2.7086814898268945,2.7086814898294804
DMATT,0.08977080223826243,0.08977080223846556
DMPPS,1.776752107973007,1.776752107972461
DMQMT,0.0,4.692311254617756e-14
DMQMT2,0.0,-2.880999296250894e-14
DM_5DRIB,0.0,1.4933786660003433e-12
DM_5MTR,0.0,2.2662521835986906e-13
DM_HQN,1.503915834824084e-13,262.46975070296793
DM_NA1,999.9999999999741,1000.0000000000001
DM_atp_c_,0.0,3.825137856208646e-12
DM_dhptd(c),0.39463664167606044,0.39463664167345974
DM_q8h2[c],0.0,2.338025533102436e-12
DM_teich_45_BS(c),0.0,0.0
DNMPPA,0.0,3.369297497589365e-13
DNTPPA,0.0,1.213759388675789e-12
DPCOAK,0.7892732833520933,0.7892732833520969
DPMVDc,0.0,0.0
DPRr,0.0,5.893818686590644e-12
DRPAr,-1.3358507729115479,-1.3358507729087021
DTMPK,0.7988463172434275,0.7988463172434273
DURIK1,1.3358507728968347,1.33585077291155
DURIPP,-1.3358507729116538,-1.335850772884782
DUTPDP,0.0,-2.015992574809457e-12
DXPRIi,1.7767521079730066,1.7767521079724058
DXPS,1.7767521079730069,1.7767521079768724
D_GLY3PRi,245.24760894870036,245.2476089497623
E4PD,0.0,0.0
EAR100x,4.1326876776378265,4.132687677637885
EAR10M12,4.1326876776378265,4.132687677637675
EAR11M12x,4.1326876776378265,4.132687677638855
EAR120x,4.1326876776378265,4.132687677638346
EAR12M14x,4.132687677637827,4.132687677639648
EAR13M14x,4.132687677637827,4.132687677640628
EAR140x,4.1326876776378265,4.1326876776382715
EAR14M16,4.1326876776378265,4.132687677637835
EAR15M16,4.1326876776378265,4.132687677637849
EAR160x,4.1326876776378265,4.132687677637847
EAR180x,4.1326876776378265,4.132687677637839
EAR40x,4.1326876776378265,4.132687677637842
EAR4M6,4.1326876776378265,4.132687677637841
EAR5M6,4.1326876776378265,4.132687677637845
EAR60x,4.1326876776378265,4.13268767763784
EAR6M8x,4.1326876776378265,4.132687677637837
EAR7M8,4.1326876776378265,4.132687677637837
EAR80x,4.1326876776378265,4.132687677637838
EAR8M10x,4.1326876776378265,4.13268767763784
EAR9M10x,4.1326876776378265,4.132687677637842
EDA_R,0.0,0.0
EHGLAT,0.0,0.0
ENO,999.9999999999948,1000.0
ETOHt2r,-902.0029197504917,-902.0029197500145
EX_26dap_M(e),-0.08977080224022686,-0.0897708022379909
EX_4abz(e),-1.0184124577388743e-12,-1.8632751927577848e-13
EX_4ahmmp(e),0.0,0.0
EX_7a_czp(e),-256.34357671813325,999.9999999999999
EX_Tyr_ggn(e),-1.224752498712741e-14,1000.0
EX_ac(e),999.9999999999857,1000.0
EX_acald(e),-1000.0,-999.999999999915
EX_acgam(e),-3.3751985084290346e-11,1000.0
EX_acnam(e),-1.845960744434771e-11,0.0
EX_ade(e),-4.87649153521931,-4.8764915352092455
EX_adocbl(e),0.0,0.0
EX_alaasp(e),-4.360006797816784e-11,0.0
EX_alagln(e),-2.111691856686574e-11,0.0
EX_alaglu(e),-2.477481566359665e-11,0.0
EX_alagly(e),-1.5932651346205468e-11,0.0
EX_alahis(e),-2.3182747734584083e-11,0.0
EX_alaleu(e),-2.134407880876513e-11,0.0
EX_alathr(e),-1.9007721379839987e-11,0.0
EX_anzp(e),-256.3435767183994,999.9999999999999
EX_arab_L(e),-9.178237559358571e-12,0.0
EX_arbt(e),-262.4697507036851,-2.3403595185049486e-14
EX_arg_L(e),-9.612797271969752,-9.61279727168983
EX_asn_L(e),-7.372627814691989,-7.372627814608732
EX_asp_L(e),-75.18392415462779,-75.18392415402457
EX_biomass(e),49.70422581156221,49.70422581156242
EX_btn(e),0.0,0.0
EX_ca2(e),-0.3946366416760612,-0.39463664167606044
EX_cd2(e),0.0,0.0
EX_cellb(e),-8.074285409372159e-10,0.0
EX_cgly(e),-0.39463664168437057,-0.3946366416652747
EX_chlphncl(e),999.9999999991846,1000.0
EX_cl(e),-0.3946366416760613,-0.39463664167606044
EX_co2(e),95.31189394679268,95.31189394922163
EX_cobalt2(e),-0.3946366416760613,-0.39463664167606044
EX_cu2(e),-0.3946366416760615,-0.3946366416760604
EX_cys_L(e),-1.7007663217804335e-11,0.0
EX_czp(e),-999.9999999999999,256.34357671783266
EX_dfdcytd(e),-8.509577223218276e-12,0.0
EX_dfduri(e),0.0,1.8830459968439064e-11
EX_etoh(e),902.0029197502112,902.0029197505042
EX_fald(e),-1.1821323650645865e-09,5.601561368642373e-10
EX_fe2(e),-0.7892732833703838,-0.7892732833521207
EX_fe3(e),-0.3946366416760613,-0.39463664165366635
EX_fol(e),-1.1839099250281853,-1.1839099250258687
EX_for(e),999.9999999991566,1000.0
EX_fru(e),-33.222491672270365,1000.0
EX_gal(e),-9.29179338456991e-12,1000.0000000000001
EX_galt(e),0.0,0.0
EX_gam(e),-5.119536013431897e-11,0.0
EX_gcald(e),0.0,2.1451870633354423e-12
EX_glc_D(e),-4.782134616145061e-10,1000.0
EX_glcur(e),0.0,1000.0
EX_gln_L(e),0.0,0.0
EX_glu_L(e),970.4128935482485,970.4128935490826
EX_gly(e),0.0,0.0
EX_glyasn(e),-2.0109647492399182e-11,0.0
EX_glyasp(e),-1.927645699857104e-11,0.0
EX_glyb(e),-1.3015505331919304e-11,0.0
EX_glyc(e),800.5390142796584,800.5390142831083
EX_glycys(e),-1.2871692857491943e-11,0.0
EX_glygln(e),-1.037760903120177e-11,0.0
EX_glyglu(e),-3.1248029012455946e-11,0.0
EX_glygn2(e),-125.00000000004474,0.0
EX_glygn4(e),-1000.0,125.00000000006241
EX_glygn5(e),-1000.0,1000.000000000051
EX_glyleu(e),-4.480766371016177,0.0
EX_glymet(e),-3.7034720930237034e-10,0.0
EX_glyphe(e),-8.757387545739169,-8.757387545735517
EX_glypro(e),-4.480766371007898,1.7392520697083975e-31
EX_glytyr(e),-5.519157234119139,-5.5191572341135275
EX_h(e),-1000.0,-999.9999999999822
EX_h2o(e),-1000.0,1000.0
EX_h2s(e),-3.225491118561495,-3.225491118538257
EX_ha(e),-1000.0,0.0
EX_ha_deg1(e),-1000.0,1000.0
EX_ha_pre1(e),-1000.0,1000.0
EX_hg2(e),0.0,1.653289991659003e-11
EX_his_L(e),-4.073161896805907,-4.0731618967823415
EX_ile_L(e),-17.179564822182556,-17.179564822169585
EX_inulin(e),-26.415037142698843,-26.41503714267926
EX_k(e),-0.39463664167606205,-0.39463664167606044
EX_kesto(e),-516.6112458363549,0.0
EX_kestopt(e),-258.30562291804176,0.0
EX_kestottr(e),-344.4074972240559,0.0
EX_lac_L(e),270.47764296493864,270.477642966911
EX_lactl(e),-1000.0,0.0
EX_lcts(e),-4.1407259517043625e-10,0.0
EX_leu_L(e),-21.402917978124567,-16.92215160708225
EX_lys_L(e),-16.089257895202696,-16.089257895192706
EX_malt(e),-6.260298991388513e-10,1000.0
EX_malthx(e),-1.0823548339553485e-11,0.0
EX_malttr(e),-2.8002200014621507e-12,0.0
EX_man(e),-4.3973872672372423e-10,0.0
EX_mantr(e),-9.557485176966852e-12,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-6.704724731181067e-10,0.0
EX_metala(e),-6.430702912966502,-6.430702912256058
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-4.282011847810688e-10,0.0
EX_mg2(e),-0.39463664167606166,-0.3946366416760604
EX_mn2(e),-0.3946366416760611,-0.3946366416760604
EX_mnl(e),0.0,0.0
EX_mqn7(e),-0.7892732833521249,-0.7892732833372721
EX_na1(e),-1000.0,-999.9999999999512
EX_nac(e),-6.586636911073427e-11,0.0
EX_ncam(e),-0.7892732833529691,-0.7892732833011376
EX_nchlphncl(e),-1000.0,-999.9999999991611
EX_nh4(e),999.9999999999009,1000.0
EX_nmn(e),0.0,0.0
EX_no3(e),0.0,0.0
EX_nzp(e),-1000.0,256.34357671828434
EX_o2(e),-3.998332160108689e-10,0.0
EX_orn(e),-990.3872027280885,-990.3872027280219
EX_pb(e),0.0,1.0743107567713724e-11
EX_phe_L(e),0.0,0.0
EX_pheme(e),-0.3946366416760609,-0.39463664167203466
EX_pi(e),-61.73993012703967,-61.73993012704488
EX_pnto_R(e),-0.7892732833522995,-0.7892732833426955
EX_pro_L(e),-17.616668754420512,-13.135902382812986
EX_ptrc(e),-0.3946366416774209,-0.3946366416431308
EX_pydxn(e),0.0,0.0
EX_q8(e),-0.39463664168789353,-0.3946366416752446
EX_raffin(e),-131.23487535119278,0.0
EX_ribflv(e),-0.7892732833521227,-0.7892732833521208
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_so4(e),-0.39463664167606183,-0.3946366416760603
EX_spmd(e),-0.39463664167606194,-0.39463664167451307
EX_stys(e),-87.48991690157465,0.0
EX_succ(e),-1.255571866227502e-11,2.5265786574815996e-11
EX_sucr(e),-233.96392286228212,-7.608666980158683e-14
EX_thm(e),-0.39463664167931767,-0.3946366416760601
EX_thr_L(e),-9.286737550643693,-9.286737550626226
EX_tma(e),0.7892732833462025,0.7892732833576993
EX_tmao(e),-0.7892732833486078,-0.7892732833657535
EX_tre(e),2.515634153540581e-10,0.0
EX_trp_L(e),0.0,0.0
EX_tyr_L(e),0.0,0.0
EX_ura(e),-4.037225741544126,-4.03722574154383
EX_urea(e),0.0,0.0
EX_val_L(e),-15.294984366823595,-15.29498436672946
EX_xan(e),-2.6446127427585426,-2.644612742758744
EX_xyl_D(e),-2.5402705254126278e-12,0.0
EX_zn2(e),-0.3946366416760608,-0.39463664167606044
FBA,248.75484846616058,248.7548484720985
FBA2,799.2585688082963,799.2585688087964
FBA3,0.0,1.1162127985051401e-10
FCI,0.0,0.0
FCLK,0.0,0.0
FCLPA,0.0,0.0
FCLTc,0.0,4.5008609782954933e-13
FE2abc,0.7892732833521207,0.789273283370171
FE3abc,0.3946366416821574,0.3946366416760609
FERO,0.0,9.423794220478237e-12
FFSD,7.730208753057167e-14,233.96392286229576
FMNAT,0.3946366416760604,0.39463664167606044
FOLD3,0.0,3.296918293926866e-12
FOLabc,1.1839099250211247,1.1839099250286633
FORt,-1000.0000000000001,-999.9999999987731
FPGS7,0.0,0.0
FPGS_tm,0.0,0.0
FRD3,0.0,1.465896097639734e-11
FRUK,0.0,-1.7892076154131063e-11
FRUpts,799.258568807248,799.258568810111
FRUt1r,-1000.0,-766.0360771377397
FT,0.0,2.753098476290783e-13
FTHFCL,0.0,0.0
FTHFL,0.0,1.7419742380150323e-12
G1PACT,9.874788246208874,9.874788246208889
G1PTT,0.0,0.0
G1SAT,3.1570931334084826,3.157093133416606
G3PAT120,0.0,4.059596632415492e-13
G3PAT140,0.0,1000.0
G3PAT141,0.0,0.0
G3PAT160,0.0,1.14744433436071e-12
G3PAT161,0.0,0.0
G3PAT180,0.0,2.066343838818914
G3PAT181,0.0,0.0
G3PATAI15,0.0,0.0
G3PATAI17,2.066343838818913,2.066343838818921
G3PATI14,0.0,0.0
G3PATI15,0.0,0.0
G3PATI16,-4.006131737181157e-13,0.0
G3PATI17,2.066343838818913,2.0663438388189195
G3PCT,37.973049346785025,37.973049346785196
G3PD1,-1000.0,-48.013417280010245
G3PD2,0.0,951.9865827199709
G3PO,0.0,1.2020923363299175e-09
G5SADs,990.3872027279943,990.3872027281518
G5SDr,0.0,2.1722367644542542e-11
G6PBDH,-987.8043375453648,12.19566246001253
G6PDA,0.0,974.1131594328025
G6PDH2,0.0,1000.0
G6PI,-1000.0,1000.0
G6PI3,-738.6616817966582,1000.0
GAL6PI,0.0,-1.358989560887626e-10
GALASE_LACTLe,0.0,1000.0
GALK,9.278085733052969e-16,174.97983380154048
GALM1r,-1000.0,999.9999999997734
GALS3,0.0,-6.641778909411877e-13
GALT,-984.6491928172569,1000.0
GALTpts,0.0,0.0
GALU,-984.6491928172572,1000.0
GALabc,0.0,-3.873877887956847e-12
GAMYe,0.0,1000.0
GAMpts,0.0,-5.5018306150144685e-12
GAPD,-1.4294061121320966e-11,1000.0
GAPD_NADP,2.6498633609895614e-12,1000.0
GARFTi,0.0,-2.9708005446161166e-12
GCALDt,-1.8280547978492767e-12,0.0
GF6PTA,9.874788246174978,983.9879476787719
GGTA,0.3946366416618255,0.3946366416760608
GHMT2r,1.5881196005879668,1.5881196006119154
GK1,-996.9607506155681,1000.0
GK2,-996.9607506155684,1000.0
GLCAASE8e,0.0,1000.0
GLCAASE9e,0.0,1000.0
GLCP,0.0,2.7083367271018797e-11
GLCS1,0.0,3.268250809154836e-13
GLCTR4r,-1.1663446648126875e-11,131.2348753509945
GLCURt2r,0.0,0.0
GLCabc,0.0,2.9175994434632465e-12
GLCpts,0.0,1.334449105334297e-10
GLGC,0.0,5.800748235151573e-12
GLNS,0.0,2.4842456315033443e-11
GLNSP1,0.0,6.969090357365281e-12
GLNSP2,0.0,-1.915990586172063e-12
GLNSP3,0.0,7.6141942637259e-14
GLU5K,0.0,-2.073113778528475e-12
GLUCYS,0.0,1.3167575427639202e-11
GLUDy,-1000.0,777.2941322511485
GLUOX,25.886840567408527,1000.0
GLUPRT,0.0,8.088750500203607e-12
GLUR,-0.08977080223870319,-0.0897708022382625
GLUTRR,3.1570931334084817,3.1570931334085506
GLUTRS,3.157093133408482,3.1570931334118493
GLUt2r,-970.4128935490806,-970.4128935484873
GLYASN1c,0.0,-7.019891560068747e-13
GLYASNabc,0.0,-8.728961659730295e-12
GLYASP1c,0.0,-8.728961659730311e-12
GLYASPabc,0.0,1.6626593637581491e-12
GLYBabc,0.0,1.2469945228186115e-12
GLYCDx,0.0,1.4839234821544535e-10
GLYCYSabc,0.0,3.0544942556773617e-12
GLYCt,800.539014278342,800.5390142815326
GLYGLN1c,0.0,1.9550203216735013e-12
GLYGLNabc,0.0,-1.257871294959622e-12
GLYGLU1c,0.0,-1.7159849147288734e-12
GLYGLUabc,0.0,8.10546439832098e-12
GLYK,0.0,1.276610642735492e-10
GLYLEUHYDROc,7.135554478450352e-16,4.480766371004405
GLYLEUPEPT1tc,0.0,4.480766370995613
